mating,treatment,total.l.c,fore.w.c,coef.activity,slope.activity.nbmales.c,coef.agg,nbmales.c,nbfemales.c,ham,id_exp,stream,date,timestep,total.l.c.z,fore.w.c.z,coef.activity.z,slope.activity.nbmales.c.z,coef.agg.z,nbmales.c.z,nbfemales.c.z
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,1.087426326,-0.173870334,NO,550,4,5/12/2011,59,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.534584647,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,5.087426326,0.826129666,NO,550,4,5/16/2011,85,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,2.501006222,1.777989064
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,0.087426326,-0.173870334,NO,550,4,5/09/2011,50,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.042979254,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,3.087426326,-0.173870334,NO,550,4,5/16/2011,86,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,1.517795434,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,0.087426326,-0.173870334,NO,550,4,5/14/2011,71,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.042979254,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-0.912573674,-0.173870334,NO,550,4,5/17/2011,94,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.44862614,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,1.087426326,-0.173870334,NO,550,4,5/17/2011,93,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.534584647,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,4.087426326,0.826129666,NO,550,4,5/09/2011,46,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,2.009400828,1.777989064
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,3.087426326,-0.173870334,NO,550,4,5/11/2011,54,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,1.517795434,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,4.087426326,-0.173870334,NO,550,4,5/09/2011,47,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,2.009400828,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,1.087426326,-0.173870334,NO,550,4,5/11/2011,53,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.534584647,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,2.087426326,-0.173870334,NO,550,4,5/16/2011,82,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,1.026190041,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,2.087426326,-0.173870334,NO,550,4,5/16/2011,83,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,1.026190041,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-0.912573674,-0.173870334,NO,550,4,5/16/2011,88,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.44862614,-0.374202217
1,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,1.087426326,-0.173870334,NO,550,4,5/13/2011,66,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.534584647,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-1.912573674,-0.173870334,NO,550,4,5/15/2011,79,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.940231534,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-1.912573674,-0.173870334,NO,550,4,5/15/2011,77,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.940231534,-0.374202217
1,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-1.912573674,-0.173870334,NO,550,4,5/12/2011,61,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.940231534,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,2.087426326,-0.173870334,NO,550,4,5/12/2011,58,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,1.026190041,-0.374202217
0,0,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,1.087426326,-0.173870334,NO,550,4,5/09/2011,48,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,0.534584647,-0.374202217
0,1,-0.431057466,-0.030547397,0.802714973,-0.039535724,0.111344955,-0.912573674,-0.173870334,NO,550,4,5/12/2011,60,-0.526443535,-0.473430874,1.053688024,-0.928196861,0.579213772,-0.44862614,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,-1.912573674,-0.173870334,NO,551,4,5/09/2011,49,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,-0.940231534,-0.374202217
0,1,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,3.087426326,-0.173870334,NO,551,4,5/11/2011,55,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,1.517795434,-0.374202217
0,1,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,5.087426326,0.826129666,NO,551,4,5/16/2011,85,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,2.501006222,1.777989064
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,-0.912573674,-0.173870334,NO,551,4,5/09/2011,48,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,-0.44862614,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,-1.912573674,-0.173870334,NO,551,4,5/12/2011,61,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,-0.940231534,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,-0.912573674,-0.173870334,NO,551,4,5/17/2011,95,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,-0.44862614,-0.374202217
0,1,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,2.087426326,-0.173870334,NO,551,4,5/12/2011,58,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,1.026190041,-0.374202217
1,1,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,3.087426326,-0.173870334,NO,551,4,5/16/2011,86,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,1.517795434,-0.374202217
0,1,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,3.087426326,-0.173870334,NO,551,4,5/11/2011,54,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,1.517795434,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,1.087426326,-0.173870334,NO,551,4,5/12/2011,57,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,0.534584647,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,0.087426326,-0.173870334,NO,551,4,5/09/2011,50,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,0.042979254,-0.374202217
0,0,0.423942534,-0.048547397,0.168274597,0.060872707,0.050623248,-0.912573674,-0.173870334,NO,551,4,5/17/2011,94,0.517754185,-0.752399187,0.211706744,1.37382039,0.282942244,-0.44862614,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-0.912573674,-0.173870334,NO,552,4,5/12/2011,59,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.44862614,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/15/2011,79,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/15/2011,75,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-0.912573674,-0.173870334,NO,552,4,5/12/2011,58,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.44862614,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/15/2011,77,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,1,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/12/2011,57,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/12/2011,61,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/15/2011,78,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,4.087426326,0.826129666,NO,552,4,5/09/2011,46,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,2.009400828,1.777989064
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-0.912573674,-0.173870334,NO,552,4,5/12/2011,60,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.44862614,-0.374202217
0,0,-1.077057466,-0.051547397,-1.25417947,0.008377864,0.010060834,-1.912573674,-0.173870334,NO,552,4,5/15/2011,80,-1.315392924,-0.798893905,-1.676066706,0.170295602,0.085031333,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,1.087426326,-0.173870334,NO,553,4,5/17/2011,93,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.534584647,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,0.087426326,0.826129666,NO,553,4,5/16/2011,85,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.042979254,1.777989064
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/14/2011,73,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/17/2011,92,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,0.087426326,-0.173870334,NO,553,4,5/09/2011,50,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.042979254,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/16/2011,87,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,0.087426326,-0.173870334,NO,553,4,5/13/2011,66,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.042979254,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,3.087426326,-0.173870334,NO,553,4,5/11/2011,54,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,1.517795434,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/16/2011,88,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/12/2011,61,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,1.087426326,-0.173870334,NO,553,4,5/11/2011,53,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.534584647,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,0.087426326,-0.173870334,NO,553,4,5/13/2011,67,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.042979254,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/16/2011,86,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,4.087426326,-0.173870334,NO,553,4,5/09/2011,47,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,2.009400828,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/12/2011,57,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/14/2011,71,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/17/2011,90,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/15/2011,77,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/17/2011,95,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/12/2011,58,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,1,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,1.087426326,-0.173870334,NO,553,4,5/09/2011,48,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.534584647,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,4.087426326,0.826129666,NO,553,4,5/09/2011,46,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,2.009400828,1.777989064
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-1.912573674,-0.173870334,NO,553,4,5/14/2011,70,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.940231534,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,3.087426326,-0.173870334,NO,553,4,5/11/2011,55,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,1.517795434,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,-0.912573674,-0.173870334,NO,553,4,5/17/2011,94,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,-0.44862614,-0.374202217
0,0,0.600942534,0.072452603,0.005184589,-0.068430384,0.053342651,0.087426326,-0.173870334,NO,553,4,5/17/2011,96,0.733921432,1.1228878,-0.00473398,-1.590651247,0.296210676,0.042979254,-0.374202217
0,0,0.675942534,0.024452603,-0.712453255,0.012031655,-0.047069758,0.087426326,-0.173870334,NO,554,4,5/09/2011,50,0.825517723,0.378972301,-0.957128646,0.254064365,-0.193718533,0.042979254,-0.374202217
1,0,0.675942534,0.024452603,-0.712453255,0.012031655,-0.047069758,4.087426326,-0.173870334,NO,554,4,5/09/2011,47,0.825517723,0.378972301,-0.957128646,0.254064365,-0.193718533,2.009400828,-0.374202217
0,0,0.675942534,0.024452603,-0.712453255,0.012031655,-0.047069758,4.087426326,0.826129666,NO,554,4,5/09/2011,46,0.825517723,0.378972301,-0.957128646,0.254064365,-0.193718533,2.009400828,1.777989064
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/15/2011,76,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/17/2011,91,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/17/2011,90,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/15/2011,75,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
1,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/15/2011,78,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
0,1,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-0.912573674,-0.173870334,NO,555,4,5/14/2011,71,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.44862614,-0.374202217
1,1,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,-0.173870334,NO,555,4,5/12/2011,57,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,-0.374202217
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,0.826129666,NO,555,4,5/15/2011,77,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,1.777989064
0,0,-1.056057466,-0.065547397,0.758174982,-0.041469095,-0.124377967,-1.912573674,0.826129666,NO,555,4,5/17/2011,92,-1.289745962,-1.015869259,0.994577916,-0.97252235,-0.570918419,-0.940231534,1.777989064
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,-1.912573674,-0.173870334,NO,556,4,5/15/2011,79,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,-0.940231534,-0.374202217
1,1,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,3.087426326,-0.173870334,NO,556,4,5/11/2011,53,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,1.517795434,-0.374202217
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,1.087426326,-0.173870334,NO,556,4,5/16/2011,84,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,0.534584647,-0.374202217
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,3.087426326,-0.173870334,NO,556,4,5/16/2011,86,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,1.517795434,-0.374202217
0,1,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,0.087426326,0.826129666,NO,556,4,5/16/2011,85,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,0.042979254,1.777989064
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,2.087426326,-0.173870334,NO,556,4,5/16/2011,87,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,1.026190041,-0.374202217
0,1,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,0.087426326,-0.173870334,NO,556,4,5/13/2011,65,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,0.042979254,-0.374202217
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,0.087426326,-0.173870334,NO,556,4,5/13/2011,66,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,0.042979254,-0.374202217
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,-0.912573674,-0.173870334,NO,556,4,5/16/2011,88,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,-0.44862614,-0.374202217
0,0,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,0.087426326,-0.173870334,NO,556,4,5/13/2011,67,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,0.042979254,-0.374202217
0,1,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,2.087426326,-0.173870334,NO,556,4,5/13/2011,64,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,1.026190041,-0.374202217
0,1,0.009942534,-0.051547397,0.187789519,0.019248742,-0.075752362,-0.912573674,-0.173870334,NO,556,4,5/16/2011,83,0.012142657,-0.798893905,0.237605472,0.419527154,-0.333665829,-0.44862614,-0.374202217
0,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,2.087426326,-0.173870334,NO,558,4,5/12/2011,60,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,1.026190041,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/15/2011,75,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/09/2011,49,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
0,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,1.087426326,-0.173870334,NO,558,4,5/11/2011,53,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,0.534584647,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,0.087426326,-0.173870334,NO,558,4,5/09/2011,50,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,0.042979254,-0.374202217
1,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,2.087426326,-0.173870334,NO,558,4,5/16/2011,82,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,1.026190041,-0.374202217
0,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,2.087426326,-0.173870334,NO,558,4,5/12/2011,61,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,1.026190041,-0.374202217
0,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,3.087426326,-0.173870334,NO,558,4,5/11/2011,54,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,1.517795434,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/15/2011,76,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
0,1,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,3.087426326,-0.173870334,NO,558,4,5/11/2011,55,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,1.517795434,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/15/2011,79,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/15/2011,77,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,1.087426326,-0.173870334,NO,558,4,5/17/2011,93,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,0.534584647,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,0.087426326,-0.173870334,NO,558,4,5/17/2011,96,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,0.042979254,-0.374202217
0,0,0.922942534,0.015452603,0.301874583,0.026206327,0.095305143,-1.912573674,-0.173870334,NO,558,4,5/15/2011,78,1.127174842,0.239488145,0.389010539,0.579040454,0.500952805,-0.940231534,-0.374202217
1,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,1.087426326,-0.173870334,NO,559,4,5/09/2011,48,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.534584647,-0.374202217
0,0,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,0.087426326,-0.173870334,NO,559,4,5/17/2011,96,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.042979254,-0.374202217
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,2.087426326,-0.173870334,NO,559,4,5/12/2011,60,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,1.026190041,-0.374202217
0,0,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,0.087426326,-0.173870334,NO,559,4,5/13/2011,67,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.042979254,-0.374202217
1,0,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,1.087426326,-0.173870334,NO,559,4,5/11/2011,53,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.534584647,-0.374202217
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,2.087426326,-0.173870334,NO,559,4,5/12/2011,61,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,1.026190041,-0.374202217
1,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,3.087426326,-0.173870334,NO,559,4,5/11/2011,55,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,1.517795434,-0.374202217
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,2.087426326,-0.173870334,NO,559,4,5/16/2011,83,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,1.026190041,-0.374202217
1,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,0.087426326,0.826129666,NO,559,4,5/16/2011,85,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.042979254,1.777989064
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,4.087426326,0.826129666,NO,559,4,5/09/2011,46,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,2.009400828,1.777989064
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,4.087426326,-0.173870334,NO,559,4,5/09/2011,47,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,2.009400828,-0.374202217
0,0,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,-0.912573674,-0.173870334,NO,559,4,5/17/2011,95,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,-0.44862614,-0.374202217
0,1,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,1.087426326,-0.173870334,NO,559,4,5/16/2011,84,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.534584647,-0.374202217
0,0,0.408942534,-0.034547397,0.899816365,0.032769811,0.204935547,0.087426326,-0.173870334,NO,559,4,5/13/2011,66,0.499434926,-0.535423833,1.182553647,0.729518404,1.035858176,0.042979254,-0.374202217
0,1,0.430942534,-0.007547397,1.126731823,-0.05213954,0.512435738,3.087426326,-0.173870334,NO,563,4,5/16/2011,86,0.526303172,-0.116971365,1.483698679,-1.217158664,2.536203859,1.517795434,-0.374202217
1,1,0.430942534,-0.007547397,1.126731823,-0.05213954,0.512435738,3.087426326,-0.173870334,NO,563,4,5/11/2011,53,0.526303172,-0.116971365,1.483698679,-1.217158664,2.536203859,1.517795434,-0.374202217
