Bird_ID,Exploration_Score,Exploration_Date,Exploration_Year,data_collector,sex,Year_of_Birth,Year_of_Birth_Code,exact_age,age,last_year_ON,last_age_ON,dead
39V35579,14,2006-01-23,2006,Thijs van Overveld,M,2000,,Y,6,2007,7,Y
40V07292,12,2006-01-22,2006,Thijs van Overveld,F,1999,,Y,7,2005,6,Y
41V42900,21,2006-02-10,2006,Thijs van Overveld,F,2000,,Y,6,2005,5,Y
41V42900,31,2006-02-28,2006,Thijs van Overveld,F,2000,,Y,6,2005,5,Y
41V61863,6,2006-01-23,2006,Thijs van Overveld,M,2001,,Y,5,2006,5,Y
42V67332,9,2006-01-20,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
42V67395,19,2006-02-03,2006,Thijs van Overveld,M,2002,,Y,4,2007,5,Y
42V67395,20,2006-02-25,2006,Thijs van Overveld,M,2002,,Y,4,2007,5,Y
42V67395,21,2006-11-28,2006,Thijs van Overveld,M,2002,,Y,4,2007,5,Y
42V67395,30,2007-01-24,2007,Thijs van Overveld,M,2002,,Y,5,2007,5,Y
42V67395,31,2007-02-21,2007,Thijs van Overveld,M,2002,,Y,5,2007,5,Y
42V68175,24,2006-01-31,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
42V68175,27,2006-02-23,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
42V68802,25,2006-02-14,2006,Thijs van Overveld,F,2002,,Y,4,2007,5,Y
42V68802,36,2007-12-17,2007,Thijs van Overveld,F,2002,,Y,5,2007,5,Y
42V86072,8,2006-01-20,2006,Thijs van Overveld,M,2002,,Y,4,2005,3,Y
42V86604,33,2006-01-24,2006,Thijs van Overveld,F,2001,,Y,5,2007,6,Y
42V86666,12,2006-01-23,2006,Thijs van Overveld,M,2001,,Y,5,2003,2,Y
42V92399,38,2006-02-09,2006,Thijs van Overveld,M,2001,,Y,5,2007,6,Y
42V92989,16,2007-02-27,2007,Thijs van Overveld,F,2001,,Y,6,2007,6,Y
43V16321,16,2006-01-23,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V16321,9,2007-02-27,2007,Thijs van Overveld,F,2002,,Y,5,2006,4,Y
43V50653,26,2006-01-25,2006,Thijs van Overveld,F,2002,,Y,4,2008,6,Y
43V50653,30,2007-02-27,2007,Thijs van Overveld,F,2002,,Y,5,2008,6,Y
43V50692,14,2006-01-20,2006,Thijs van Overveld,M,2002,,Y,4,2007,5,Y
43V61200,17,2006-01-31,2006,Thijs van Overveld,M,2001,,Y,5,2006,5,Y
43V61200,5,2006-02-23,2006,Thijs van Overveld,M,2001,,Y,5,2006,5,Y
43V61401,21,2006-02-10,2006,Thijs van Overveld,F,2001,,Y,5,2005,4,Y
43V61401,26,2006-02-21,2006,Thijs van Overveld,F,2001,,Y,5,2005,4,Y
43V63043,21,2006-02-21,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63043,23,2007-01-22,2007,Thijs van Overveld,M,2002,,Y,5,2006,4,Y
43V63129,24,2006-02-01,2006,Thijs van Overveld,M,2001,,Y,5,2006,5,Y
43V63129,28,2006-02-23,2006,Thijs van Overveld,M,2001,,Y,5,2006,5,Y
43V63168,38,2006-02-10,2006,Thijs van Overveld,M,2002,,Y,4,2009,7,Y
43V63168,43,2006-02-28,2006,Thijs van Overveld,M,2002,,Y,4,2009,7,Y
43V63168,28,2006-08-19,2006,Thijs van Overveld,M,2002,,Y,4,2009,7,Y
43V63168,7,2006-11-09,2006,Thijs van Overveld,M,2002,,Y,4,2009,7,Y
43V63168,18,2007-02-02,2007,Thijs van Overveld,M,2002,,Y,5,2009,7,Y
43V63225,27,2006-02-21,2006,Thijs van Overveld,F,2002,,Y,4,2007,5,Y
43V63225,27,2007-01-22,2007,Thijs van Overveld,F,2002,,Y,5,2007,5,Y
43V63277,17,2006-02-01,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63277,23,2006-12-08,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63323,10,2006-01-20,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63340,31,2006-01-23,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63383,19,2006-02-10,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63383,29,2006-02-28,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
43V63408,17,2006-02-01,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63408,31,2006-02-24,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63408,3,2006-08-30,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63589,23,2006-02-01,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63589,24,2006-02-24,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63768,27,2006-02-07,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63768,27,2006-02-21,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
43V63820,23,2006-02-09,2006,Thijs van Overveld,F,2002,,Y,4,2007,5,Y
43V63908,24,2006-02-09,2006,Thijs van Overveld,F,2002,,Y,4,2008,6,Y
43V63994,17,2006-02-01,2006,Thijs van Overveld,F,2003,,Y,3,2008,5,Y
43V63994,33,2006-02-24,2006,Thijs van Overveld,F,2003,,Y,3,2008,5,Y
43V63994,24,2007-02-22,2007,Thijs van Overveld,F,2003,,Y,4,2008,5,Y
43V63994,29,2008-02-05,2008,Thijs van Overveld,F,2003,,Y,5,2008,5,Y
43V63997,25,2008-02-08,2008,Thijs van Overveld,M,2003,,Y,5,,,Y
43V64558,31,2006-02-03,2006,Thijs van Overveld,M,2001,,Y,5,2007,6,Y
43V64558,27,2006-02-25,2006,Thijs van Overveld,M,2001,,Y,5,2007,6,Y
43V64558,26,2006-11-28,2006,Thijs van Overveld,M,2001,,Y,5,2007,6,Y
43V64558,26,2007-01-24,2007,Thijs van Overveld,M,2001,,Y,6,2007,6,Y
43V64579,8,2006-02-01,2006,Thijs van Overveld,F,2001,,Y,5,2006,5,Y
43V64579,19,2006-02-24,2006,Thijs van Overveld,F,2001,,Y,5,2006,5,Y
43V64797,21,2007-01-25,2007,Thijs van Overveld,F,2003,,Y,4,2010,7,Y
44V48887,12,2006-02-08,2006,Thijs van Overveld,M,2002,,Y,4,2003,1,Y
44V50014,2,2006-08-19,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
44V50014,3,2008-02-12,2008,Thijs van Overveld,F,2006,,Y,2,,,Y
44V50027,19,2007-02-22,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
44V50027,7,2008-02-24,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
44V50082,8,2007-01-26,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
44V50082,9,2007-12-21,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
44V50087,7,2008-01-23,2008,Thijs van Overveld,F,2006,,Y,2,2009,3,Y
44V50087,26,2008-08-06,2008,Thijs van Overveld,F,2006,,Y,2,2009,3,Y
44V50141,37,2006-02-14,2006,Thijs van Overveld,M,2003,,Y,3,2005,2,Y
44V50148,8,2006-02-02,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V50159,17,2007-02-05,2007,Thijs van Overveld,F,2002,,Y,5,2006,4,Y
44V50184,19,2006-02-07,2006,Thijs van Overveld,F,2003,,Y,3,2007,4,Y
44V50184,29,2006-02-28,2006,Thijs van Overveld,F,2003,,Y,3,2007,4,Y
44V50184,27,2007-02-02,2007,Thijs van Overveld,F,2003,,Y,4,2007,4,Y
44V50250,11,2006-12-08,2006,Thijs van Overveld,M,2006,,Y,0,2007,1,Y
44V50316,8,2006-02-16,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V50316,40,2006-03-01,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V50316,23,2007-12-21,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
44V50348,21,2006-02-17,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V50348,34,2006-03-01,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V50405,21,2007-01-23,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
44V50411,9,2006-11-10,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
44V50450,30,2006-11-10,2006,Thijs van Overveld,M,2006,,Y,0,2010,4,Y
44V50450,20,2007-01-30,2007,Thijs van Overveld,M,2006,,Y,1,2010,4,Y
44V50450,27,2007-12-20,2007,Thijs van Overveld,M,2006,,Y,1,2010,4,Y
44V50451,15,2006-09-01,2006,Thijs van Overveld,M,2006,,Y,0,2008,2,Y
44V50451,3,2007-02-17,2007,Thijs van Overveld,M,2006,,Y,1,2008,2,Y
44V50451,34,2008-02-11,2008,Thijs van Overveld,M,2006,,Y,2,2008,2,Y
44V50505,19,2007-07-26,2007,Thijs van Overveld,M,2002,,Y,5,2006,4,Y
44V50644,11,2006-01-22,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
44V50644,25,2007-02-27,2007,Thijs van Overveld,F,2004,,Y,3,2006,2,Y
44V50670,3,2007-02-23,2007,Thijs van Overveld,M,2004,,Y,3,2010,6,Y
44V50670,1,2008-07-31,2008,Thijs van Overveld,M,2004,,Y,4,2010,6,Y
44V50736,22,2006-02-01,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
44V50736,33,2006-02-23,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
44V50780,15,2006-11-30,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
44V50783,16,2006-02-21,2006,Thijs van Overveld,F,2004,,Y,2,,,Y
44V50786,16,2006-01-25,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
44V50787,4,2006-01-25,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
44V50794,14,2006-02-08,2006,Thijs van Overveld,M,2004,,Y,2,2006,2,Y
44V50801,8,2006-02-14,2006,Thijs van Overveld,F,2004,,Y,2,2009,5,Y
44V50801,14,2007-02-21,2007,Thijs van Overveld,F,2004,,Y,3,2009,5,Y
44V50808,4,2006-02-01,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
44V50810,20,2007-02-05,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
44V50810,20,2007-12-17,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
44V50810,27,2008-01-24,2008,Thijs van Overveld,F,2004,,Y,4,2007,3,Y
44V50889,4,2006-02-08,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
44V50997,2,2006-02-08,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
44V51804,25,2006-12-14,2006,Thijs van Overveld,F,2005,,Y,1,2008,3,Y
44V51815,14,2006-09-01,2006,Thijs van Overveld,,2005,,Y,1,,,Y
44V51821,24,2007-01-25,2007,Thijs van Overveld,M,2006,,Y,1,2007,1,Y
44V51821,26,2007-01-31,2007,Thijs van Overveld,M,2006,,Y,1,2007,1,Y
44V51822,12,2006-08-08,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
44V51823,20,2006-08-19,2006,Thijs van Overveld,M,2006,,Y,0,2008,2,Y
44V51830,15,2007-02-20,2007,Thijs van Overveld,F,2006,,Y,1,2010,4,Y
44V51838,7,2006-08-23,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
44V51840,2,2006-08-23,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
44V51840,1,2007-07-05,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
44V51844,19,2006-08-30,2006,Thijs van Overveld,,2006,,Y,0,,,Y
44V51846,25,2007-02-02,2007,Thijs van Overveld,M,2006,,Y,1,2007,1,Y
44V51847,13,2007-02-02,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
44V51847,1,2008-01-17,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
44V51855,34,2007-01-25,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
44V51855,30,2008-02-03,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
44V51856,5,2007-12-24,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
44V51858,29,2006-11-30,2006,Thijs van Overveld,M,2005,+,N,2,,,Y
44V51865,7,2006-12-08,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
44V51866,32,2006-12-14,2006,Thijs van Overveld,M,2005,+,N,2,,,Y
44V51867,19,2006-12-14,2006,Thijs van Overveld,M,2006,,Y,0,2007,1,Y
44V51868,4,2006-12-14,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
44V51869,35,2006-12-14,2006,Thijs van Overveld,M,2006,,Y,0,2007,1,Y
44V51871,21,2007-12-24,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
44V51872,22,2007-01-09,2007,Thijs van Overveld,M,2006,,Y,1,2008,2,Y
44V51872,17,2007-12-17,2007,Thijs van Overveld,M,2006,,Y,1,2008,2,Y
44V51872,23,2008-01-24,2008,Thijs van Overveld,M,2006,,Y,2,2008,2,Y
44V51873,27,2007-02-09,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
44V51873,21,2007-12-17,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
44V51874,19,2007-01-03,2007,Thijs van Overveld,M,2005,+,N,3,,,Y
44V51875,17,2007-01-05,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
44V51875,24,2008-02-12,2008,Thijs van Overveld,F,2006,,Y,2,,,Y
44V51876,16,2007-01-05,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
44V51877,29,2007-01-30,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
44V51878,25,2007-01-30,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
44V51939,30,2007-12-24,2007,Thijs van Overveld,F,2006,,Y,1,2010,4,Y
44V51939,3,2009-11-06,2009,Thijs van Overveld,F,2006,,Y,3,2010,4,Y
44V51959,25,2007-02-27,2007,Thijs van Overveld,F,2006,,Y,1,2007,1,Y
44V51960,19,2007-01-25,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
44V51966,4,2007-12-20,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
44V51966,40,2008-01-20,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
44V51967,23,2008-01-20,2008,Thijs van Overveld,F,2006,,Y,2,2007,1,Y
44V52239,12,2006-01-27,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V52329,28,2006-01-23,2006,Thijs van Overveld,F,2002,,Y,4,2005,3,Y
44V52735,1,2007-01-25,2007,Thijs van Overveld,M,2002,,Y,5,2006,4,Y
44V54004,16,2006-01-27,2006,Thijs van Overveld,F,2003,,Y,3,2005,2,Y
44V54279,16,2006-01-22,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
44V54279,31,2007-02-27,2007,Thijs van Overveld,F,2004,,Y,3,2006,2,Y
44V54334,37,2006-01-19,2006,Thijs van Overveld,M,2003,,Y,3,2009,6,Y
44V54334,32,2007-02-27,2007,Thijs van Overveld,M,2003,,Y,4,2009,6,Y
44V54376,15,2006-11-30,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V54388,26,2006-02-15,2006,Thijs van Overveld,F,2003,,Y,3,2007,4,Y
44V54388,19,2007-01-30,2007,Thijs van Overveld,F,2003,,Y,4,2007,4,Y
44V54388,35,2007-02-09,2007,Thijs van Overveld,F,2003,,Y,4,2007,4,Y
44V54411,8,2006-01-22,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V54434,18,2006-02-07,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V54434,27,2006-02-21,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
44V55076,24,2006-02-15,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V55076,28,2006-03-01,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
44V55076,33,2007-01-30,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
44V55076,29,2007-02-09,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
44V55076,22,2007-07-05,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
44V55291,36,2007-01-25,2007,Thijs van Overveld,M,2004,,Y,3,,,Y
44V55291,20,2008-02-03,2008,Thijs van Overveld,M,2004,,Y,4,,,Y
45V39109,14,2006-02-21,2006,Thijs van Overveld,M,2003,,Y,3,2011,8,Y
45V39109,23,2007-01-22,2007,Thijs van Overveld,M,2003,,Y,4,2011,8,Y
45V39126,22,2006-01-31,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V39126,36,2006-02-23,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V39126,25,2006-10-11,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V39126,33,2007-01-31,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V39134,12,2006-02-16,2006,Thijs van Overveld,F,2004,,Y,2,2009,5,Y
45V39134,19,2006-03-01,2006,Thijs van Overveld,F,2004,,Y,2,2009,5,Y
45V39134,12,2006-08-23,2006,Thijs van Overveld,F,2004,,Y,2,2009,5,Y
45V39134,22,2007-01-26,2007,Thijs van Overveld,F,2004,,Y,3,2009,5,Y
45V39134,32,2007-12-20,2007,Thijs van Overveld,F,2004,,Y,3,2009,5,Y
45V39138,13,2006-10-04,2006,Thijs van Overveld,M,2004,,Y,2,,,Y
45V39140,22,2006-02-24,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V39140,26,2007-01-23,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V39162,26,2006-02-16,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
45V39162,31,2006-03-01,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
45V39165,7,2006-02-15,2006,Thijs van Overveld,F,2004,,Y,2,2006,2,Y
45V39194,37,2006-02-06,2006,Thijs van Overveld,F,2004,,Y,2,2005,1,Y
45V39199,24,2007-01-23,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
45V39200,17,2007-01-26,2007,Thijs van Overveld,M,2004,,Y,3,2006,2,Y
45V39216,16,2006-01-25,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39230,23,2006-01-24,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39230,1,2006-02-10,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39230,28,2006-02-28,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39254,7,2006-02-15,2006,Thijs van Overveld,F,2004,,Y,2,2007,3,Y
45V39254,25,2007-02-07,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
45V39295,25,2007-12-21,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
45V39295,30,2008-01-11,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
45V39299,23,2007-02-08,2007,Thijs van Overveld,M,2006,,Y,1,,,Y
45V39609,27,2006-02-24,2006,Thijs van Overveld,M,2002,,Y,4,2006,4,Y
45V39801,20,2006-02-01,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39801,25,2006-02-23,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V39988,18,2006-02-14,2006,Thijs van Overveld,F,2003,,Y,3,2005,2,Y
45V40163,21,2006-02-08,2006,Thijs van Overveld,F,2002,,Y,4,2006,4,Y
45V49050,13,2007-02-27,2007,Thijs van Overveld,F,2003,,Y,4,2007,4,Y
45V49053,15,2006-01-31,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49053,19,2006-02-23,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49053,13,2006-08-25,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49053,9,2006-09-25,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49053,15,2008-02-05,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
45V49054,16,2006-02-08,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
45V49055,22,2006-02-09,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
45V49056,16,2006-02-14,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
45V49057,27,2006-02-14,2006,Thijs van Overveld,F,2005,,Y,1,2007,2,Y
45V49057,33,2006-11-09,2006,Thijs van Overveld,F,2005,,Y,1,2007,2,Y
45V49057,33,2007-02-05,2007,Thijs van Overveld,F,2005,,Y,2,2007,2,Y
45V49058,17,2006-02-15,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
45V49058,30,2006-03-01,2006,Thijs van Overveld,M,2005,,Y,1,2006,1,Y
45V49059,28,2006-02-21,2006,Thijs van Overveld,M,2005,?,N,2,,,Y
45V49060,17,2006-02-21,2006,Thijs van Overveld,F,2005,,Y,1,2008,3,Y
45V49061,33,2006-02-24,2006,Thijs van Overveld,F,2005,,Y,1,,,Y
45V49062,3,2006-02-24,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49062,29,2006-08-30,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49062,28,2006-12-08,2006,Thijs van Overveld,M,2005,,Y,1,2008,3,Y
45V49062,27,2008-02-05,2008,Thijs van Overveld,M,2005,,Y,3,2008,3,Y
45V49063,23,2006-03-01,2006,Thijs van Overveld,F,2005,,Y,1,,,Y
45V49107,19,2006-02-14,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V49107,2,2008-02-24,2008,Thijs van Overveld,F,2003,,Y,5,2006,3,Y
45V49178,20,2006-02-07,2006,Thijs van Overveld,F,2003,,Y,3,2005,2,Y
45V49178,30,2006-02-28,2006,Thijs van Overveld,F,2003,,Y,3,2005,2,Y
45V49183,24,2006-02-02,2006,Thijs van Overveld,M,2003,,Y,3,2005,2,Y
45V49192,17,2006-02-28,2006,Thijs van Overveld,F,2003,,Y,3,2006,3,Y
45V49373,5,2006-08-03,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
45V49375,14,2006-09-01,2006,Thijs van Overveld,M,2005,,Y,1,,,Y
45V49375,28,2008-02-04,2008,Thijs van Overveld,M,2005,,Y,3,,,Y
45V49379,7,2006-08-23,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
45V49380,15,2006-08-03,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
45V49381,25,2007-02-20,2007,Thijs van Overveld,F,2005,,Y,2,2007,2,Y
45V49382,19,2006-08-04,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
45V49387,19,2008-01-23,2008,Thijs van Overveld,M,2005,,Y,3,2009,4,Y
45V49388,29,2006-09-07,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
45V49390,13,2006-09-01,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
45V49391,25,2008-02-08,2008,Thijs van Overveld,F,2006,,Y,2,,,Y
45V49393,9,2006-08-08,2006,Thijs van Overveld,M,2006,,Y,0,,,Y
45V49398,15,2007-02-08,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
45V49399,20,2007-12-21,2007,Thijs van Overveld,F,2006,,Y,1,2009,3,Y
45V49414,11,2007-02-22,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
45V49414,22,2008-02-05,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
45V49426,9,2007-07-21,2007,Thijs van Overveld,F,2006,,Y,1,,,Y
45V49430,17,2006-12-21,2006,Thijs van Overveld,F,2006,,Y,0,,,Y
45V49450,25,2008-02-08,2008,Thijs van Overveld,F,2005,?,N,4,2006,2,Y
45V49491,18,2007-07-19,2007,Thijs van Overveld,F,2006,,Y,1,2008,2,Y
45V49491,33,2008-02-08,2008,Thijs van Overveld,F,2006,,Y,2,2008,2,Y
45V49535,19,2006-02-01,2006,Thijs van Overveld,M,2004,,Y,2,2008,4,Y
45V49535,20,2006-02-24,2006,Thijs van Overveld,M,2004,,Y,2,2008,4,Y
45V49535,2,2007-02-22,2007,Thijs van Overveld,M,2004,,Y,3,2008,4,Y
45V49535,34,2007-12-24,2007,Thijs van Overveld,M,2004,,Y,3,2008,4,Y
45V49568,31,2007-02-05,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49583,38,2006-11-17,2006,Thijs van Overveld,F,2004,,Y,2,,,Y
45V49587,26,2006-02-07,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49587,31,2006-02-28,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49587,33,2007-02-05,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49596,32,2006-02-28,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49596,29,2006-09-29,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49596,32,2006-11-09,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49596,6,2006-11-10,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49596,31,2007-02-02,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49596,38,2007-12-17,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49664,21,2006-02-14,2006,Thijs van Overveld,F,2003,,Y,3,2005,2,Y
45V49667,14,2006-02-16,2006,Thijs van Overveld,M,2003,,Y,3,2006,3,Y
45V49667,39,2006-03-01,2006,Thijs van Overveld,M,2003,,Y,3,2006,3,Y
45V49681,2,2006-02-25,2006,Thijs van Overveld,F,2004,,Y,2,2010,6,Y
45V49681,1,2006-09-01,2006,Thijs van Overveld,F,2004,,Y,2,2010,6,Y
45V49681,5,2007-01-24,2007,Thijs van Overveld,F,2004,,Y,3,2010,6,Y
45V49681,29,2008-01-23,2008,Thijs van Overveld,F,2004,,Y,4,2010,6,Y
45V49681,1,2008-07-06,2008,Thijs van Overveld,F,2004,,Y,4,2010,6,Y
45V49682,7,2006-02-03,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49682,5,2006-02-25,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49682,24,2006-11-28,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49682,24,2007-01-24,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49682,31,2007-12-19,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49685,3,2006-02-03,2006,Thijs van Overveld,F,2003,,Y,3,2008,5,Y
45V49685,18,2006-02-25,2006,Thijs van Overveld,F,2003,,Y,3,2008,5,Y
45V49685,1,2007-02-21,2007,Thijs van Overveld,F,2003,,Y,4,2008,5,Y
45V49754,26,2006-02-08,2006,Thijs van Overveld,F,2004,,Y,2,,,Y
45V49814,6,2006-01-31,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49814,33,2006-02-23,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49814,8,2006-10-11,2006,Thijs van Overveld,M,2004,,Y,2,2007,3,Y
45V49814,16,2007-01-31,2007,Thijs van Overveld,M,2004,,Y,3,2007,3,Y
45V49875,10,2007-01-23,2007,Thijs van Overveld,F,2004,,Y,3,2007,3,Y
45V49889,7,2006-02-15,2006,Thijs van Overveld,M,2004,,Y,2,2005,1,Y
45V49891,23,2006-02-03,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
45V49891,21,2006-11-28,2006,Thijs van Overveld,M,2003,,Y,3,2007,4,Y
45V49891,12,2007-02-21,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
45V49891,17,2007-12-14,2007,Thijs van Overveld,M,2003,,Y,4,2007,4,Y
