BirdID,sex,BIRTHYEAR,agefirstassayed,last year bred,longevity_max age recorded,Season_assayed,yearassayed,monthassayed,Sepday,adjuv,Numbs!,Obsno!,EB,seasondaybird,hopsandflights
R639298,M,2006,J,2007,1,3,2007,2,181,J,2,1,0.988,3181R639298,39
R639298,M,2006,J,2007,1,4,2008,2,180,A,2,2,0.988,4180R639298,59
R639299,M,2006,J,2007,1,3,2007,2,181,J,1,1,0.814,3181R639299,30
R639300,F,2006,J,2008,2,3,2007,2,181,J,1,1,0.758,3181R639300,57
R639301,F,2006,J,notbred,1,3,2007,3,191,J,1,1,1.221,3191R639301,46
R639306,M,2006,J,2007,1,3,2007,3,191,J,1,1,0.058,3191R639306,3
R639308,F,2006,A,2007,2,4,2008,1,153,A,1,1,1.086,4153R639308,76
R639309,M,2006,A,2010,4,4,2008,3,193,A,4,1,0.651,4193R639309,4
R639311,F,2006,A,2008,2,4,2008,2,166,A,2,1,1.145,4166R639311,42
R639311,F,2006,A,2008,2,4,2008,3,193,A,2,2,1.145,4193R639311,160
R639313,M,2006,A,2007,2,4,2008,3,195,A,1,1,0.202,4195R639313,17
R639314,F,2006,A,2008,2,4,2008,2,168,A,2,1,0.94,4168R639314,56
R639314,F,2006,A,2008,2,4,2008,3,195,A,2,2,0.94,4195R639314,39
R639315,F,2006,A,2007,2,4,2008,2,158,A,2,1,0.444,4158R639315,17
R639315,F,2006,A,2007,2,4,2008,3,193,A,2,2,0.444,4193R639315,25
R639350,F,2006,J,notbred,1,3,2007,2,169,J,1,1,0.546,3169R639350,32
R639403,M,2006,J,notbred,1,3,2006,11,71,J,1,1,0.995,371R639403,19
R639404,M,2006,J,2008,2,3,2006,11,71,J,3,1,0.652,371R639404,101
R639404,M,2006,J,2008,2,3,2007,2,171,J,3,2,0.652,3171R639404,62
R639404,M,2006,J,2008,2,4,2008,2,168,A,3,3,0.652,4168R639404,8
R639408,M,2006,J,2007,1,3,2007,1,145,J,2,1,0.759,3145R639408,64
R639408,M,2006,J,2007,1,3,2007,2,180,J,2,2,0.759,3180R639408,30
R639411,F,2006,J,notbred,1,3,2006,11,71,J,2,1,0.388,371R639411,2
R639411,F,2006,J,notbred,1,3,2007,3,191,J,2,2,0.388,3191R639411,36
R639412,F,2006,J,2007,1,3,2006,11,71,J,1,1,0.257,371R639412,5
R639417,F,2006,J,2007,1,3,2006,11,76,J,1,1,0.335,376R639417,4
R639420,M,2006,J,notbred,1,3,2006,11,76,J,1,1,1.021,376R639420,32
R639422,F,2006,J,notbred,1,3,2006,11,76,J,1,1,0.314,376R639422,5
R639424,F,2006,J,notbred,1,3,2006,11,84,J,2,1,1.191,384R639424,126
R639424,F,2006,J,notbred,1,4,2008,2,167,A,2,2,1.191,4167R639424,105
R639427,F,2006,J,notbred,1,3,2006,11,84,J,1,1,0.752,384R639427,36
R639435,F,2006,J,notbred,1,3,2006,11,91,J,1,1,0.066,391R639435,3
R639436,F,2006,J,notbred,1,3,2006,11,91,J,1,1,0.494,391R639436,21
R639441,F,2006,J,2008,2,3,2007,1,127,J,1,1,0.412,3127R639441,25
R639442,F,2006,J,2008,2,3,2007,1,127,J,2,1,0.318,3127R639442,13
R639442,F,2006,J,2008,2,3,2007,2,180,J,2,2,0.318,3180R639442,12
R639445,M,2006,J,notbred,1,3,2007,1,127,J,2,1,0.621,3127R639445,21
R639445,M,2006,J,notbred,1,3,2007,3,187,J,2,2,0.621,3187R639445,77
R639449,M,2006,J,2008,2,3,2007,2,171,J,1,1,0.97,3171R639449,50
R639450,F,2006,J,2007,1,3,2007,1,127,J,2,1,0.606,3127R639450,62
R639450,F,2006,J,2007,1,3,2007,3,187,J,2,2,0.606,3187R639450,23
R639455,F,2006,J,2007,1,3,2007,1,138,J,1,1,0.144,3138R639455,5
R639461,F,2006,J,notbred,1,3,2007,1,138,J,1,1,-0.072,3138R639461,2
R639463,M,2006,J,2009,3,3,2007,1,138,J,1,1,0.153,3138R639463,4
R639465,F,2006,J,2008,2,3,2007,1,138,J,2,1,0.873,3138R639465,66
R639465,F,2006,J,2008,2,3,2007,3,189,J,2,2,0.873,3189R639465,96
R639466,F,2006,J,2007,1,3,2007,1,138,J,1,1,0.424,3138R639466,10
R639468,F,2006,J,2007,1,3,2007,1,138,J,1,1,1.362,3138R639468,95
R639470,F,2006,J,2007,1,3,2007,1,145,J,2,1,0.23,3145R639470,13
R639470,F,2006,J,2007,1,3,2007,2,180,J,2,2,0.23,3180R639470,27
R639471,F,2006,J,2008,2,3,2007,1,145,J,4,1,0.616,3145R639471,59
R639471,F,2006,J,2008,2,3,2007,3,187,J,4,2,0.616,3187R639471,122
R639471,F,2006,J,2008,2,3,2007,3,189,J,4,3,0.616,3189R639471,10
R639471,F,2006,J,2008,2,4,2008,3,195,A,4,4,0.616,4195R639471,77
R639472,F,2006,J,notbred,1,3,2007,1,145,J,1,1,0.688,3145R639472,43
R639477,M,2006,J,notbred,1,3,2007,2,154,J,1,1,0.789,3154R639477,50
R639481,F,2006,J,notbred,1,3,2007,2,154,J,1,1,1.023,3154R639481,76
R639483,F,2006,J,notbred,1,3,2007,2,154,J,1,1,0.953,3154R639483,60
R639487,F,2005,A,2009,4,3,2007,2,154,A,1,1,1.238,3154R639487,86
R639489,M,2006,J,notbred,1,3,2007,2,171,J,1,1,1.437,3171R639489,117
R639491,M,2006,J,notbred,1,3,2007,2,171,J,2,1,1.54,3171R639491,107
R639494,M,2006,J,notbred,1,3,2007,2,171,J,1,1,1.16,3171R639494,108
R639499,M,2006,J,notbred,1,3,2007,1,127,J,1,1,0.633,3127R639499,18
R639500,M,2005,A,2007,2,3,2007,2,180,A,1,1,1.162,3180R639500,85
T176379,M,2004,J,notbred,1,1,2005,2,156,J,1,1,0.585,1156T176379,43
T176401,M,2004,A,2006,2,2,2005,9,30,A,1,1,0.683,230T176401,9
T176408,M,2004,A,notbred,2,2,2006,3,183,A,1,1,1.299,2183T176408,135
T176422,F,2004,J,2006,2,1,2005,2,156,J,1,1,0.965,1156T176422,31
T176477,M,2004,A,2008,4,2,2006,1,143,A,1,1,1.513,2143T176477,153
T176486,F,2004,A,2005,2,2,2005,9,21,A,1,1,0.732,221T176486,10
T176487,F,2004,J,2005,1,1,2005,2,164,J,1,1,0.421,1164T176487,9
T176496,M,2004,J,notbred,1,1,2005,2,171,J,1,1,1.02,1171T176496,50
T176497,F,2004,J,notbred,1,1,2005,3,196,J,1,1,0.647,1196T176497,27
T176710,M,2004,A,2006,2,2,2005,9,22,A,1,1,0.387,222T176710,4
T176720,M,2005,J,notbred,1,2,2005,11,71,J,1,1,0.23,271T176720,6
T176730,F,2005,A,2008,3,4,2008,1,151,A,3,1,1.128,4151T176730,60
T176789,F,2005,A,2007,3,4,2008,1,151,A,1,1,0.77,4151T176789,30
T176801,M,2004,A,notbred,2,2,2006,1,137,A,1,1,1.14,2137T176801,99
T176806,M,2005,J,2006,1,2,2006,1,143,J,2,1,1.572,2143T176806,119
T176806,M,2005,J,2006,1,2,2006,2,156,J,2,2,1.572,2156T176806,172
T176807,M,2005,J,notbred,1,2,2006,1,146,J,2,2,1.28,2146T176807,189
T176807,M,2005,J,notbred,1,2,2006,1,143,J,2,1,1.28,2143T176807,66
T176812,M,2005,J,notbred,1,2,2006,1,146,J,1,1,0.279,2146T176812,26
T176813,M,2004,A,2006,2,2,2006,1,146,A,1,1,1.047,2146T176813,56
T176814,F,2005,J,2009,4,2,2006,1,146,J,1,1,0.094,2146T176814,8
T176821,F,2005,J,notbred,1,2,2006,1,150,J,1,1,0.262,2150T176821,17
T176824,F,2005,J,2006,1,2,2006,1,150,J,1,1,0.374,2150T176824,13
T176826,F,2005,J,2006,1,2,2006,1,150,J,1,1,1.108,2150T176826,65
T176827,M,2004,A,notbred,2,2,2006,1,150,A,1,1,0.388,2150T176827,21
T176830,F,2005,J,notbred,1,2,2006,1,153,J,1,1,1.16,2153T176830,79
T176833,F,2005,J,notbred,1,2,2006,1,153,J,1,1,0.434,2153T176833,9
T176839,M,2005,J,notbred,1,2,2006,2,156,J,1,1,0.123,2156T176839,4
T176841,M,2005,J,2007,2,2,2006,2,156,J,1,1,0.428,2156T176841,41
T176851,M,2005,J,notbred,1,2,2006,2,160,J,1,1,0.373,2160T176851,18
T176852,F,2004,A,notbred,2,2,2006,2,160,A,1,1,0.257,2160T176852,5
T176853,M,2005,J,notbred,1,2,2006,2,160,J,1,1,1.233,2160T176853,105
T176854,M,2005,J,notbred,1,2,2006,2,160,J,2,1,0.487,2160T176854,29
T176854,M,2005,J,notbred,1,3,2007,1,153,A,2,2,0.487,3153T176854,15
T176855,F,2005,J,2007,2,2,2006,2,174,J,3,2,0.948,2174T176855,101
T176855,F,2005,J,2007,2,2,2006,2,160,J,3,1,0.948,2160T176855,69
T176855,F,2005,J,2007,2,3,2007,2,155,A,3,3,0.948,3155T176855,80
T176858,F,2005,J,notbred,1,2,2006,2,167,J,1,1,0.318,2167T176858,19
T176863,F,2005,J,notbred,1,2,2006,2,167,J,1,1,0.487,2167T176863,19
T176864,M,2005,J,2007,2,2,2006,2,167,J,1,1,0.819,2167T176864,70
T176865,M,2004,A,notbred,2,2,2006,2,167,A,2,1,0.543,2167T176865,8
T176865,M,2004,A,notbred,2,2,2006,3,183,A,2,2,0.543,2183T176865,66
T176876,M,2004,A,notbred,2,2,2006,2,171,A,1,1,0.361,2171T176876,11
T176877,M,2004,A,2006,2,2,2006,2,171,A,1,1,0.775,2171T176877,68
T176878,F,2005,J,notbred,1,2,2006,2,171,J,3,1,0.947,2171T176878,30
T176878,F,2005,J,notbred,1,3,2007,1,151,A,3,2,0.947,3151T176878,122
T176879,F,2005,J,notbred,1,2,2006,2,171,J,1,1,0.957,2171T176879,59
T176880,F,2005,J,notbred,1,2,2006,2,171,J,1,1,1.181,2171T176880,80
T176884,F,2005,J,2006,1,2,2006,2,174,J,1,1,0.113,2174T176884,10
T176885,M,2005,J,2006,1,2,2006,2,174,J,1,1,1.296,2174T176885,75
T176886,M,2005,J,2006,1,2,2006,2,174,J,1,1,0.157,2174T176886,5
T176890,M,2005,J,2006,1,2,2006,2,176,J,1,1,0.072,2176T176890,4
T176895,M,2005,J,notbred,1,2,2006,2,176,J,1,1,1.307,2176T176895,80
T176899,F,2005,J,notbred,1,2,2006,2,181,J,1,1,0.824,2181T176899,57
T176924,M,2006,J,notbred,1,3,2007,3,192,J,1,1,1.18,3192T176924,74
T176927,F,2006,J,2007,1,3,2007,3,192,J,1,1,0.59,3192T176927,22
T176928,F,2006,J,2012,6,3,2007,3,192,J,1,1,1.092,3192T176928,59
T176932,M,2006,J,2007,1,3,2007,3,192,J,1,1,-0.128,3192T176932,2
T176933,F,2006,J,2007,1,3,2007,3,192,J,1,1,-0.084,3192T176933,2
T176941,F,2007,J,2008,1,4,2008,2,160,J,1,1,1.143,4160T176941,57
T176943,F,2007,J,notbred,1,4,2008,2,160,J,1,1,1.246,4160T176943,82
T176944,F,2007,J,2014,7,4,2008,2,160,J,1,1,0.048,4160T176944,4
T176946,M,2007,J,2008,1,4,2008,2,160,J,1,1,1.299,4160T176946,98
T176947,M,2007,J,notbred,1,4,2008,2,160,J,1,1,0.079,4160T176947,5
T176948,F,2007,J,2010,3,4,2008,2,160,J,1,1,1.227,4160T176948,65
T176949,F,2007,J,notbred,1,4,2008,2,160,J,1,1,0.424,4160T176949,12
T176953,M,2007,J,notbred,1,4,2008,2,161,J,1,1,0.887,4161T176953,62
T176955,F,2007,J,2008,1,4,2008,2,165,J,1,1,1.078,4165T176955,54
T176956,M,2006,A,2008,2,4,2008,2,165,A,1,1,1.611,4165T176956,270
T176957,M,2007,J,2010,3,4,2008,2,179,J,5,2,1.028,4179T176957,52
T176957,M,2007,J,2010,3,4,2008,2,165,J,5,1,1.028,4165T176957,44
T176958,F,2007,J,notbred,1,4,2008,2,165,J,1,1,1.402,4165T176958,79
T176959,F,2007,J,2010,3,4,2008,2,165,J,1,1,0.775,4165T176959,49
T176960,F,2007,J,notbred,1,4,2008,2,165,J,2,1,0.801,4165T176960,50
T176961,M,2007,J,2008,1,4,2008,2,167,J,1,1,0.983,4167T176961,72
T176969,M,2007,J,notbred,1,4,2008,2,172,J,1,1,0.07,4172T176969,8
T176970,M,2007,J,2008,1,4,2008,2,172,J,2,1,0.658,4172T176970,14
T176971,F,2007,J,notbred,1,4,2008,2,172,J,1,1,0.171,4172T176971,8
T176973,F,2007,J,2008,1,4,2008,2,172,J,1,1,0.238,4172T176973,13
T176976,M,2007,J,notbred,1,4,2008,2,173,J,1,1,0.206,4173T176976,6
T176977,F,2007,J,2008,1,4,2008,2,173,J,1,1,0.582,4173T176977,41
T176985,M,2007,J,2009,2,4,2008,2,181,J,1,1,1.549,4181T176985,88
T176986,F,2007,J,notbred,1,4,2008,2,180,J,1,1,1.05,4180T176986,83
T176989,M,2007,J,2010,3,4,2008,2,180,J,1,1,1.247,4180T176989,58
T176991,M,2007,J,2008,1,4,2008,2,180,J,1,1,0.912,4180T176991,58
T176997,F,2007,J,notbred,1,4,2008,2,181,J,1,1,0.976,4181T176997,64
T176998,F,2007,J,2008,1,4,2008,2,181,J,1,1,0.781,4181T176998,24
T177000,M,2007,J,2008,1,4,2008,2,181,J,1,1,0.422,4181T177000,9
T177508,M,2003,A,2006,3,2,2006,1,146,A,1,1,0.226,2146T177508,7
T177537,F,2004,A,2005,2,2,2005,12,106,A,1,1,1.168,2106T177537,100
T177550,F,2004,A,2005,2,2,2006,1,148,A,1,1,0.42,2148T177550,12
T177566,M,2004,A,2007,3,2,2005,12,106,A,4,2,0.961,2106T177566,82
T177566,M,2004,A,2007,3,2,2005,12,99,A,4,1,0.961,299T177566,67
T177566,M,2004,A,2007,3,2,2006,1,143,A,4,3,0.961,2143T177566,136
T177579,M,2004,A,2009,5,2,2006,1,141,A,1,1,0.991,2141T177579,47
T177580,M,2004,A,2005,2,2,2005,12,99,A,1,1,0.372,299T177580,14
T177591,F,2004,A,2005,2,2,2005,10,35,A,1,1,0.946,235T177591,41
T177601,F,2006,J,notbred,1,3,2006,11,90,J,2,1,0.873,390T177601,34
T177601,F,2006,J,notbred,1,3,2007,2,173,J,2,2,0.873,3173T177601,69
T177602,M,2006,J,notbred,1,3,2006,11,90,J,1,1,0.348,390T177602,10
T177603,F,2006,J,notbred,1,3,2006,11,90,J,1,1,0.761,390T177603,48
T177604,M,2005,A,notbred,2,3,2006,11,90,A,1,1,1.171,390T177604,102
T177605,M,2006,J,notbred,1,3,2006,11,90,J,1,1,1.329,390T177605,103
T177608,F,2006,J,notbred,1,3,2006,12,94,J,1,1,0.16,394T177608,4
T177609,M,2005,A,notbred,2,3,2006,12,94,A,1,1,0.595,394T177609,28
T177612,M,2006,J,2009,3,3,2006,12,94,J,1,1,1.617,394T177612,93
T177614,F,2006,J,notbred,1,3,2006,12,94,J,1,1,0.792,394T177614,61
T177616,F,2006,J,notbred,1,3,2006,12,94,J,1,1,0.23,394T177616,26
T177617,F,2006,J,2007,1,3,2006,12,94,J,1,1,0.771,394T177617,37
T177618,M,2006,J,notbred,1,3,2006,12,94,J,1,1,0.484,394T177618,27
T177619,M,2006,J,notbred,1,3,2006,12,94,J,1,1,1.152,394T177619,94
T177621,M,2005,A,notbred,2,3,2006,12,97,A,1,1,0.625,397T177621,29
T177622,M,2006,J,notbred,1,3,2006,12,97,J,1,1,0.412,397T177622,30
T177630,M,2006,J,notbred,1,3,2006,12,107,J,1,1,0.932,3107T177630,63
T177633,M,2006,J,2007,1,3,2006,12,106,J,1,1,0.197,3106T177633,4
T177635,F,2006,J,2007,1,3,2006,12,106,J,1,1,1.439,3106T177635,134
T177638,M,2006,J,notbred,1,3,2006,12,107,J,1,1,0.458,3107T177638,12
T177639,F,2006,J,notbred,1,3,2006,12,107,J,1,1,1.663,3107T177639,120
T177641,F,2006,J,notbred,1,3,2006,12,107,J,1,1,0.903,3107T177641,59
T177644,M,2006,J,2007,1,3,2006,12,110,J,1,1,1.05,3110T177644,47
T177646,M,2006,J,notbred,1,3,2006,12,110,J,3,1,1.046,3110T177646,34
T177646,M,2006,J,notbred,1,3,2007,3,190,J,3,2,1.046,3190T177646,86
T177651,M,2006,J,2009,3,3,2006,12,110,J,2,1,0.909,3110T177651,18
T177659,M,2006,J,2008,2,3,2006,12,110,J,2,1,0.318,3110T177659,9
T177659,M,2006,J,2008,2,3,2007,2,166,J,2,2,0.318,3166T177659,20
T177664,M,2006,J,notbred,1,3,2007,1,139,J,1,1,1.149,3139T177664,68
T177665,F,2006,J,2010,4,3,2007,1,139,J,2,1,0.499,3139T177665,18
T177666,F,2006,J,2009,3,3,2007,1,139,J,1,1,0.166,3139T177666,3
T177667,M,2006,J,2009,3,3,2007,1,139,J,1,1,1.533,3139T177667,120
T177668,F,2006,J,notbred,1,3,2007,1,139,J,1,1,0.576,3139T177668,28
T177669,M,2006,J,notbred,1,3,2007,1,139,J,1,1,1.178,3139T177669,76
T177674,F,2005,A,notbred,2,3,2007,1,151,A,1,1,0.077,3151T177674,2
T177682,F,2006,J,2007,1,3,2007,1,153,J,1,1,0.979,3153T177682,60
T177683,F,2006,J,2007,1,3,2007,1,153,J,1,1,0.303,3153T177683,7
T177684,M,2006,J,notbred,1,3,2007,1,153,J,1,1,1.483,3153T177684,315
T177685,M,2006,J,2008,2,3,2007,1,153,J,1,1,0.899,3153T177685,308
T177689,F,2006,J,notbred,1,3,2007,2,155,J,1,1,0.772,3155T177689,86
T177691,M,2006,J,notbred,1,3,2007,2,155,J,1,1,0.853,3155T177691,29
T177694,F,2005,A,notbred,2,3,2007,2,167,A,1,1,0.903,3167T177694,76
T177695,M,2006,J,notbred,1,3,2007,2,167,J,1,1,1.137,3167T177695,55
T177701,M,2006,J,2008,2,3,2007,2,167,J,1,1,1.078,3167T177701,71
T177702,F,2006,J,notbred,1,3,2007,2,167,J,1,1,1.301,3167T177702,81
T177703,F,2006,J,2008,2,3,2007,2,167,J,1,1,0.313,3167T177703,24
T177708,M,2006,J,2007,1,3,2007,2,167,J,1,1,0.561,3167T177708,53
T177710,F,2006,J,2007,1,3,2007,2,168,J,1,1,0.385,3168T177710,22
T177711,M,2006,J,2007,1,3,2007,2,168,J,1,1,0.613,3168T177711,26
T177712,F,2006,J,2008,2,3,2007,2,168,J,1,1,0.322,3168T177712,9
T177715,F,2006,J,2008,2,3,2007,2,168,J,1,1,1.493,3168T177715,111
T177716,M,2006,J,2007,1,3,2007,2,173,J,1,1,1.106,3173T177716,51
T177719,M,2006,J,2007,1,3,2007,2,173,J,1,1,0.69,3173T177719,20
T177721,M,2006,J,notbred,1,3,2007,2,173,J,1,1,0.99,3173T177721,56
T177724,M,2006,J,notbred,1,3,2007,2,173,J,1,1,0.567,3173T177724,32
T177739,M,2006,J,2007,1,3,2007,2,179,J,1,1,0.565,3179T177739,16
T177742,F,2006,J,2009,3,3,2007,2,179,J,1,1,0.847,3179T177742,55
T177768,F,2006,J,2008,2,3,2007,3,188,J,1,1,0.278,3188T177768,9
T177770,F,2006,J,notbred,1,3,2007,3,188,J,1,1,0.969,3188T177770,54
T177774,F,2006,J,2007,1,3,2007,3,188,J,1,1,0.109,3188T177774,6
T177787,F,2006,J,notbred,1,3,2007,3,190,J,1,1,0.191,3190T177787,8
T177799,F,2007,J,2009,2,4,2007,12,96,J,1,1,0.89,496T177799,49
T177917,F,2006,J,notbred,1,3,2007,3,192,J,1,1,1.025,3192T177917,64
T550009,F,2004,J,notbred,1,1,2005,2,155,J,1,1,0.445,1155T550009,15
T550016,M,2004,J,notbred,1,1,2005,2,162,J,2,2,0.422,1162T550016,14
T550016,F,2004,J,notbred,1,1,2005,2,155,J,2,1,0.422,1155T550016,27
T550018,F,2004,J,notbred,1,1,2005,2,171,J,2,2,0.98,1171T550018,38
T550018,F,2004,J,notbred,1,1,2005,2,156,J,2,1,0.98,1156T550018,65
T550019,F,2004,J,2006,2,1,2005,2,170,J,5,2,0.983,1170T550019,151
T550019,F,2004,J,2006,2,1,2005,2,156,J,5,1,0.983,1156T550019,45
T550019,F,2004,J,2006,2,1,2005,3,192,J,5,3,0.983,1192T550019,117
T550019,F,2004,J,2006,2,2,2005,9,22,A,5,4,0.983,222T550019,18
T550019,F,2004,J,2006,2,2,2006,1,142,A,5,5,0.983,2142T550019,34
T550024,M,2004,J,2005,1,1,2005,2,162,J,1,1,0.804,1162T550024,35
T550029,M,2004,J,2006,2,1,2005,2,162,J,2,1,0.336,1162T550029,7
T550029,M,2004,J,2006,2,2,2006,2,172,A,2,2,0.336,2172T550029,30
T550030,F,2004,J,notbred,1,1,2005,2,157,J,1,1,1.558,1157T550030,88
T550035,F,2004,J,2006,2,1,2005,2,158,J,2,1,1.38,1158T550035,81
T550035,F,2004,J,2006,2,2,2006,2,177,A,2,2,1.38,2177T550035,128
T550036,F,2004,J,2007,3,1,2005,2,158,J,1,1,0.961,1158T550036,43
T550040,M,2004,J,2008,4,1,2005,2,158,J,4,1,0.747,1158T550040,16
T550040,M,2004,J,2008,4,2,2006,3,182,A,4,2,0.747,2182T550040,54
T550040,M,2004,J,2008,4,3,2007,1,145,A,4,3,0.747,3145T550040,49
T550040,M,2004,J,2008,4,4,2008,3,193,A,4,4,0.747,4193T550040,66
T550041,F,2004,J,2006,2,1,2005,2,158,J,1,1,0.341,1158T550041,7
T550043,M,2003,A,2006,3,1,2005,2,169,A,4,2,0.905,1169T550043,113
T550043,M,2003,A,2006,3,1,2005,2,158,A,4,1,0.905,1158T550043,17
T550043,M,2003,A,2006,3,2,2005,11,90,A,4,3,0.905,290T550043,65
T550043,M,2003,A,2006,3,2,2006,3,182,A,4,4,0.905,2182T550043,54
T550045,F,2004,J,notbred,1,1,2005,2,158,J,2,1,0.493,1158T550045,8
T550045,F,2004,J,notbred,1,1,2005,3,196,J,2,2,0.493,1196T550045,24
T550046,M,2004,J,2005,1,1,2005,2,158,J,1,1,0.122,1158T550046,5
T550052,M,2004,J,notbred,1,1,2005,2,161,J,1,1,1.467,1161T550052,73
T550053,M,2004,J,notbred,1,1,2005,2,161,J,1,1,0.858,1161T550053,26
T550054,F,2004,J,2006,2,1,2005,2,161,J,2,1,1.264,1161T550054,65
T550054,F,2004,J,2006,2,2,2006,3,182,A,2,2,1.264,2182T550054,80
T550056,F,2004,J,2005,1,1,2005,2,161,J,1,1,1.458,1161T550056,77
T550057,M,2003,A,notbred,2,1,2005,2,161,A,1,1,1.335,1161T550057,70
T550058,M,2004,J,2006,2,1,2005,2,161,J,3,1,0.779,1161T550058,20
T550058,M,2004,J,2006,2,1,2005,3,184,J,3,2,0.779,1184T550058,51
T550058,M,2004,J,2006,2,2,2006,2,177,A,3,3,0.779,2177T550058,71
T550059,F,2004,J,2006,2,1,2005,2,161,J,1,1,0.729,1161T550059,28
T550060,M,2004,J,notbred,1,1,2005,2,161,J,1,1,1.375,1161T550060,56
T550061,F,2004,J,notbred,1,1,2005,2,161,J,1,1,1.477,1161T550061,124
T550066,M,2003,A,2005,2,1,2005,2,162,A,1,1,1.594,1162T550066,87
T550068,F,2004,J,notbred,1,1,2005,2,164,J,1,1,0.129,1164T550068,4
T550070,M,2004,J,notbred,1,1,2005,2,164,J,1,1,1.686,1164T550070,116
T550071,M,2004,J,2005,1,1,2005,2,164,J,1,1,1.157,1164T550071,83
T550074,F,2004,J,notbred,1,1,2005,2,165,J,1,1,1.222,1165T550074,78
T550075,M,2004,J,2007,3,1,2005,2,165,J,4,1,1.605,1165T550075,140
T550075,M,2004,J,2007,3,1,2005,3,196,J,4,2,1.605,1196T550075,124
T550075,M,2004,J,2007,3,2,2005,9,27,A,4,3,1.605,227T550075,150
T550075,M,2004,J,2007,3,4,2008,3,195,A,4,4,1.605,4195T550075,143
T550076,F,2004,J,2007,3,1,2005,2,165,J,1,1,0.25,1165T550076,7
T550080,M,2003,A,notbred,2,1,2005,2,168,A,1,1,0.422,1168T550080,10
T550082,F,2004,J,2005,1,1,2005,2,168,J,2,1,0.394,1168T550082,20
T550082,F,2004,J,2005,1,1,2005,3,184,J,2,2,0.394,1184T550082,36
T550085,F,2004,J,notbred,1,1,2005,2,169,J,1,1,0.824,1169T550085,38
T550087,M,2004,J,notbred,1,1,2005,2,169,J,1,1,0.685,1169T550087,38
T550091,F,2004,J,notbred,1,1,2005,2,170,J,1,1,0.321,1170T550091,8
T550092,F,2004,J,notbred,1,1,2005,2,170,J,1,1,0.723,1170T550092,49
T550093,F,2004,J,notbred,1,1,2005,2,170,J,1,1,0.61,1170T550093,18
T550097,M,2004,J,notbred,1,1,2005,2,171,J,1,1,0.503,1171T550097,15
T550098,F,2004,J,2005,1,1,2005,2,171,J,2,1,1.192,1171T550098,133
T550098,F,2004,J,2005,1,1,2005,3,192,J,2,2,1.192,1192T550098,397
T550100,M,2004,J,notbred,1,1,2005,2,171,J,2,1,0.979,1171T550100,51
T550100,M,2004,J,notbred,1,1,2005,3,192,J,2,2,0.979,1192T550100,85
T550105,F,2004,J,2006,2,1,2005,2,171,J,3,1,0.721,1171T550105,28
T550105,F,2004,J,2006,2,2,2005,9,29,A,3,2,0.721,229T550105,26
T550105,F,2004,J,2006,2,2,2006,1,149,A,3,3,0.721,2149T550105,14
T550107,F,2004,J,notbred,1,1,2005,2,171,J,1,1,1.047,1171T550107,60
T550111,F,2004,J,notbred,1,1,2005,2,177,J,1,1,1.544,1177T550111,94
T550113,M,2004,J,notbred,1,1,2005,2,177,J,1,1,0.454,1177T550113,13
T550114,M,2004,J,notbred,1,1,2005,2,177,J,1,1,0.511,1177T550114,27
T550134,M,2004,A,2006,2,2,2006,1,153,A,1,1,1.637,2153T550134,124
T550138,M,2004,J,notbred,1,1,2005,3,192,J,1,1,0.934,1192T550138,34
T550139,F,2003,A,notbred,2,1,2005,3,196,A,1,1,1.268,1196T550139,69
T550140,M,2003,A,2005,4,3,2007,3,185,A,1,1,0.218,3185T550140,14
T550153,M,2004,A,notbred,2,2,2005,11,84,A,1,1,1.006,284T550153,58
T550161,M,2004,A,2005,2,2,2005,10,35,A,1,1,0.439,235T550161,5
T550165,M,2004,A,2005,2,2,2006,2,174,A,3,1,0.553,2174T550165,69
T550165,M,2004,A,2005,2,2,2006,3,183,A,3,2,0.553,2183T550165,20
T550165,M,2004,A,2005,2,3,2007,1,153,A,3,3,0.553,3153T550165,48
T550167,F,2004,A,2005,2,2,2005,12,93,A,1,1,0.625,293T550167,21
T550172,M,2003,A,2005,3,2,2006,3,188,A,1,1,0.831,2188T550172,25
T550187,F,2005,J,notbred,1,2,2006,2,170,J,2,1,0.493,2170T550187,6
T550187,F,2005,J,notbred,1,2,2006,3,182,J,2,2,0.493,2182T550187,46
T550189,F,2005,J,2007,2,2,2005,9,21,J,1,1,1.368,221T550189,33
T550195,M,2005,J,2009,4,2,2005,9,20,J,5,1,1.225,220T550195,32
T550195,M,2005,J,2009,4,3,2006,11,69,A,5,2,1.225,369T550195,44
T550195,M,2005,J,2009,4,4,2008,3,193,A,5,3,1.225,4193T550195,91
T550196,M,2005,J,2007,2,2,2005,9,20,J,1,1,0.65,220T550196,6
T550197,F,2005,J,notbred,1,2,2005,9,21,J,1,1,1.729,221T550197,60
T550198,F,2005,J,notbred,1,2,2005,9,21,J,1,1,0.666,221T550198,10
T550199,M,2005,J,2007,2,2,2005,9,21,J,2,1,0.324,221T550199,6
T550199,M,2005,J,2007,2,3,2006,11,71,A,2,2,0.324,371T550199,4
T550200,F,2005,J,2006,1,2,2005,9,21,J,2,1,0.542,221T550200,35
T550200,F,2005,J,2006,1,2,2006,1,147,J,2,2,0.542,2147T550200,11
T640001,M,2003,A,2005,3,2,2005,10,48,A,1,1,0.614,248T640001,10
T640003,M,2004,A,2005,2,2,2006,1,147,A,2,2,1.484,2147T640003,130
