Year,Nestbox.ID,x,y,Clutch.Number,Plot.ID,Species,April.lay.date,Clutch.size,Number.fledglings,Father,Mother,Average.fledgling.mass,Brood.ID
2004,B178,447526.72,207719.76,1,b,g,NA,2,0,NA,NA,NA,20041b178
2004,C107,446221.72,206699.76,1,c,g,NA,2,0,NA,NA,NA,20041c107
2004,CP7,446544.33,209240.71,1,cp,g,NA,2,0,NA,NA,NA,20041cp7
2004,W5,446195.33,209187.71,1,w,g,NA,2,0,NA,NA,NA,20041w5
2004,C58,446431.72,206991.76,1,c,g,NA,3,0,NA,NA,NA,20041c58
2004,C103,446340.72,206848.76,1,c,g,20,4,0,NA,NA,NA,20041c103
2004,O104,445716.33,207772.71,1,o,g,26,4,0,NA,NA,NA,20041o104
2004,O105,445697.33,207743.71,1,o,g,15,4,0,NA,NA,NA,20041o105
2004,C21,446460.72,206724.76,2,c,g,NA,4,4,H300069,H300068,16.78,20042c21
2004,B8,447775.72,207477.76,1,b,g,28,5,5,TA16432,R639016,18.96,20041b8
2004,C155,446576.33,206877.71,1,c,g,19,5,4,R040195,VF63050,19.23,20041c155
2004,MP79,448367.72,207167.76,1,mp,g,11,5,4,VS84548,K578601,18.4,20041mp79
2004,O24,445168.72,207887.76,1,o,g,NA,5,5,NA,NA,14.14,20041o24
2004,O64,445472.72,207440.76,1,o,g,19,5,5,N199008,F952912,19.08,20041o64
2004,SW32,446283.33,207228.71,1,sw,g,NA,5,0,NA,VX12390,NA,20041sw32
2004,W46,446077.33,209204.75,1,w,g,32,5,0,NA,TA16365,NA,20041w46
2004,B121,447972.72,207792.76,1,b,g,26,6,6,TA15502,N200125,17.95,20041b121
2004,B43,447567.72,207480.76,1,b,g,27,6,2,NA,P439168,16.15,20041b43
2004,B70,447547.72,207358.76,1,b,g,21,6,0,NA,N199231,NA,20041b70
2004,C112,446254.33,206596.71,1,c,g,17,6,4,H300063,H300060,17.68,20041c112
2004,C12,446248.33,206605.71,1,c,g,NA,6,5,H300063,H300060,16.54,20041c12
2004,C120,446434.72,206739.76,1,c,g,35,6,0,NA,NA,NA,20041c120
2004,C132,446293.33,206653.75,1,c,g,17,6,6,H300062,TA15224,18.53,20041c132
2004,C134,446305.72,206735.76,1,c,g,58,6,3,TA15241,VS84844,19.17,20041c134
2004,C36,446442.72,206961.76,1,c,g,NA,6,5,TA15136,TA15243,17.06,20041c36
2004,C37,446450.72,206913.76,1,c,g,23,6,0,NA,NA,NA,20041c37
2004,C61,446277.33,206952.71,1,c,g,20,6,0,VN57479,TB27024,NA,20041c61
2004,CP10,446461.33,209131.71,1,cp,g,NA,6,0,NA,NA,NA,20041cp10
2004,EX49C,446215.33,208762.71,1,ex,g,43,6,0,NA,C695399,NA,20041ex49c
2004,MP51,448419.72,207113.76,1,mp,g,19,6,0,R639001,N199105,NA,20041mp51
2004,MP94,448025.32,208016.67,1,mp,g,NA,6,0,NA,NA,NA,20041mp94
2004,O7,445203.72,208133.76,1,o,g,18,6,0,NA,NA,NA,20041o7
2004,P10,447352.33,207568.71,1,p,g,NA,6,6,TA15522,TA16355,18.8,20041p10
2004,SW105,446199.33,207046.71,1,sw,g,20,6,6,N199002,TA16744,18.47,20041sw105
2004,SW106,446160.33,207047.71,1,sw,g,16,6,6,N199001,TA15017,18.47,20041sw106
2004,SW124,445999.33,207471.71,1,sw,g,34,6,0,NA,N200103,NA,20041sw124
2004,SW131,446202.33,207594.71,1,sw,g,NA,6,6,NA,TA15272,17.47,20041sw131
2004,W51,445892.33,209413.75,1,w,g,19,6,0,NA,NA,NA,20041w51
2004,W51A,445876.33,209386.71,1,w,g,NA,6,6,VT33595,T177532,17.83,20041w51a
2004,C1,446340.33,206937.71,2,c,g,NA,6,6,VT34483,TA15425,15.48,20042c1
2004,B100,447811.72,207581.76,1,b,g,19,7,7,TA16276,VT33530,19.11,20041b100
2004,B192,447817.72,208064.76,1,b,g,NA,7,6,TA16514,K578024,18.77,20041b192
2004,B201,447485.72,207826.76,1,b,g,17,7,6,TB21648,TA16360,18,20041b201
2004,B203,447661.72,207431.76,1,b,g,25,7,5,TA16048,VR91379,15.8,20041b203
2004,B213,447605.72,207765.76,1,b,g,19,7,7,N199223,N199222,18.43,20041b213
2004,B217,447751.72,207832.76,1,b,g,25,7,6,TA16634,R639017,20.2,20041b217
2004,C102,446317.72,206904.76,1,c,g,NA,7,6,H300064,TA15245,19.43,20041c102
2004,C152,446535.33,206798.71,1,c,g,17,7,6,H300041,TA15140,18.99,20041c152
2004,C32,446322.72,206657.76,1,c,g,21,7,4,TA15241,VS84844,19.58,20041c32
2004,C41,446495.72,207026.76,1,c,g,19,7,6,R040194,VF63357,19.42,20041c41
2004,C50,446617.33,206815.71,1,c,g,17,7,7,H300025,VT33932,18.23,20041c50
2004,C62,446256.33,206910.71,1,c,g,30,7,7,VN87389,VF63207,17.49,20041c62
2004,C9,446110.33,206644.71,1,c,g,15,7,6,VN85492,H300031,18,20041c9
2004,CP27,446549.33,208969.71,1,cp,g,NA,7,7,VT33317,TA16843,17.91,20041cp27
2004,CP33,446525.33,208860.71,1,cp,g,27,7,7,R040057,VT33723,19.51,20041cp33
2004,EX67,445956.33,208360.71,1,ex,g,19,7,7,N200850,TA16926,18.56,20041ex67
2004,MP2,447995.72,207860.76,1,mp,g,18,7,6,VS83235,VJ59774,18.85,20041mp2
2004,MP32,448413.72,207330.76,1,mp,g,35,7,7,N199113,N199114,16.34,20041mp32
2004,MP52,448469.72,207074.76,1,mp,g,19,7,7,TA16234,R639009,18.37,20041mp52
2004,O108,445834.33,207594.71,1,o,g,NA,7,7,NA,NA,17.5,20041o108
2004,O59,445394.72,207517.76,1,o,g,17,7,6,NA,H839846,18.07,20041o59
2004,O60,445324.72,207450.76,1,o,g,NA,7,7,NA,NA,18.34,20041o60
2004,SW102,446220.33,207169.71,1,sw,g,NA,7,7,TA16781,N199013,18.96,20041sw102
2004,SW33,446328.33,207280.71,1,sw,g,20,7,5,NA,VF63190,17.68,20041sw33
2004,SW43,446607.33,207529.71,1,sw,g,23,7,0,TA15264,VF63067,18.46,20041sw43
2004,SW5,446320.98,207891.12,1,sw,g,NA,7,0,NA,N199003,NA,20041sw5
2004,W12,446105.33,209157.71,1,w,g,20,7,4,P439006,TA15531,19.4,20041w12
2004,W87,445546.33,209292.71,1,w,g,26,7,0,NA,NA,NA,20041w87
2004,C111,446227.33,206593.71,2,c,g,52,7,0,TA15124,VR91220,NA,20042c111
2004,B103,447834.72,207496.76,1,b,g,20,8,8,VS84629,P439051,19.29,20041b103
2004,B113,447736.72,207671.76,1,b,g,36,8,0,NA,NA,NA,20041b113
2004,B117,447847.72,207748.76,1,b,g,16,8,0,TB21664,N200124,NA,20041b117
2004,B12,447764.69,207643.69,1,b,g,30,8,0,TA16125,N200129,NA,20041b12
2004,B123,447860.72,207831.76,1,b,g,16,8,6,TB21524,K578605,18.45,20041b123
2004,B149,447634.72,207592.76,1,b,g,28,8,8,TB21620,TB21526,16.48,20041b149
2004,B161,447430.72,207645.76,1,b,g,24,8,0,TA16008,NA,NA,20041b161
2004,B164,447438.72,207559.76,1,b,g,21,8,8,TA15058,R040187,18.34,20041b164
2004,B194A,447846.72,207942.76,1,b,g,NA,8,8,TB21532,TA16060,17.14,20041b194a
2004,B199,447651.72,207728.76,1,b,g,19,8,8,P439208,P439209,18.03,20041b199
2004,B208,447583.72,207817.76,1,b,g,15,8,7,TA16439,TB21936,18.84,20041b208
2004,B215,447636.72,207796.76,1,b,g,16,8,5,P439185,TA16385,16.88,20041b215
2004,B225,447796.72,207941.76,1,b,g,23,8,8,VF64081,N200127,17.48,20041b225
2004,B39,447589.54,207473.85,1,b,g,24,8,8,N200620,R639015,18.63,20041b39
2004,B53,447587.72,207675.76,1,b,g,25,8,7,N199273,N199278,16.86,20041b53
2004,B79A,447442.72,207741.76,1,b,g,NA,8,8,TA15512,TB21570,17.65,20041b79a
2004,C1,446340.33,206937.71,1,c,g,NA,8,6,VT34483,TA15425,17.82,20041c1
2004,C10,446147.33,206622.71,1,c,g,23,8,7,VT34682,H300066,18.94,20041c10
2004,C11,446215.33,206611.71,1,c,g,NA,8,8,TA15124,VR91220,17.83,20041c11
2004,C123,446457.33,206803.71,1,c,g,13,8,8,TA15087,TA16808,18.4,20041c123
2004,C125,446440.55,206869,1,c,g,22,8,8,VN57420,NA,18.69,20041c125
2004,C128,446410.72,206785.76,1,c,g,23,8,8,N200664,TA15407,18.23,20041c128
2004,C148,446652.33,206898.75,1,c,g,15,8,5,VN87397,VF64167,18.8,20041c148
2004,C160B,446353.33,207072.75,1,c,g,27,8,4,P439094,VR90069,16.68,20041c160b
2004,C163,446174.33,206770.71,1,c,g,20,8,8,TA15118,P439061,18.25,20041c163
2004,C24C,446386.33,206928.71,1,c,g,15,8,0,TA15136,TA15243,NA,20041c24c
2004,C31,446370.72,206657.76,1,c,g,16,8,6,H300061,VR63209,19.62,20041c31
2004,C4,446303.72,206821.76,1,c,g,26,8,8,TA15057,TA15559,17.75,20041c4
2004,C57,446488.33,206892.71,1,c,g,15,8,5,TA15227,P439027,18.12,20041c57
2004,CP22,446462.33,208873.71,1,cp,g,15,8,7,P439143,N200805,19.36,20041cp22
2004,CP24,446437.33,208955.71,1,cp,g,25,8,4,VR91385,VT33713,18.45,20041cp24
2004,CP39,446973.72,208542.76,1,cp,g,14,8,7,VS83115,VR27854,18.31,20041cp39
2004,CP41,447001.72,208493.76,1,cp,g,18,8,7,P439191,TA16592,18.09,20041cp41
2004,CP8,446499.33,209141.71,1,cp,g,25,8,7,P439158,VH21716,19.5,20041cp8
2004,EX28,446168.33,208842.71,1,ex,g,19,8,8,VF64738,VT33596,18.65,20041ex28
2004,EX31A,445950.33,208948.71,1,ex,g,24,8,0,NA,T177530,NA,20041ex31a
2004,EX49B,446227.33,208612.71,1,ex,g,14,8,8,TA16221,VF64839,18.89,20041ex49b
2004,EX50,446308.33,208686.71,1,ex,g,21,8,0,NA,NA,NA,20041ex50
2004,EX51D,446444.87,208795.54,1,ex,g,15,8,8,VF64229,VF64811,18.49,20041ex51d
2004,EX54,446607.33,208709.71,1,ex,g,16,8,7,R040056,TA16484,18.39,20041ex54
2004,EX62I,446427.53,207969.36,1,ex,g,15,8,0,N200577,VH21717,NA,20041ex62i
2004,EX64,446184.33,208449.71,1,ex,g,22,8,8,VT33180,T177509,18.99,20041ex64
2004,EX65,446127.33,208492.71,1,ex,g,20,8,8,VF64825,TB21811,20.1,20041ex65
2004,EX73A,446031.33,208127.71,1,ex,g,25,8,8,N200823,F952994,20.16,20041ex73a
2004,EX89,445826.33,207888.71,1,ex,g,25,8,8,NA,TA16928,17.19,20041ex89
2004,MP18,448221.72,207630.76,1,mp,g,22,8,8,TB21667,P439186,17.85,20041mp18
2004,MP27,448435.72,207371.76,1,mp,g,NA,8,0,NA,NA,NA,20041mp27
2004,MP28,448398.72,207376.76,1,mp,g,19,8,6,N199112,K604550,18.52,20041mp28
2004,MP59,448553.24,207029.14,1,mp,g,19,8,8,TB21501,N199108,18.18,20041mp59
2004,MP67,448468.72,207029.76,1,mp,g,18,8,6,NA,N199104,15.77,20041mp67
2004,MP70,448559.72,206926.76,1,mp,g,22,8,8,NA,N199109,18.05,20041mp70
2004,MP83,448302.72,207433.76,1,mp,g,19,8,0,NA,NA,NA,20041mp83
2004,MP96,447925.72,207923.76,1,mp,g,14,8,7,K578606,VS83256,18.06,20041mp96
2004,O106,445717.33,207689.71,1,o,g,24,8,8,NA,TA16848,19.18,20041o106
2004,O25,445223.72,207860.76,1,o,g,24,8,0,NA,TB21870,NA,20041o25
2004,O28,445160.95,207823.54,1,o,g,25,8,0,NA,NA,NA,20041o28
2004,O36,445310.72,207766.76,1,o,g,22,8,7,NA,VF64809,18.09,20041o36
2004,O37,445345.33,207761.71,1,o,g,24,8,7,TB21634,N199011,18.97,20041o37
2004,O41,445459.72,207817.76,1,o,g,18,8,7,N200043,VT33598,18.33,20041o41
2004,O52,445377.72,207665.76,1,o,g,26,8,0,NA,NA,NA,20041o52
2004,O53,445348.72,207698.76,1,o,g,26,8,8,R040123,VS84386,17.63,20041o53
2004,O62,445323.72,207872.76,1,o,g,NA,8,7,VT33956,P439105,18.21,20041o62
2004,O77,445712.33,207287.71,1,o,g,25,8,0,NA,NA,NA,20041o77
2004,O86,445584.33,207655.71,1,o,g,13,8,8,VF64491,VT33801,16.99,20041o86
2004,P23,446911.33,207515.71,1,p,g,28,8,7,NA,VN57478,17.3,20041p23
2004,P5,447227.33,207656.71,1,p,g,NA,8,0,TA15516,P439161,17.95,20041p5
2004,P6,447223.33,207763.71,1,p,g,35,8,0,NA,NA,NA,20041p6
2004,SW1,446202.33,207910.71,1,sw,g,NA,8,8,NA,R040153,19.7,20041sw1
2004,SW15,446239.33,207501.71,1,sw,g,17,8,0,NA,NA,NA,20041sw15
2004,SW30,446515.33,207463.71,1,sw,g,17,8,8,TA15468,NA,17.58,20041sw30
2004,SW42,446590.33,207468.71,1,sw,g,22,8,8,VF63658,TA16409,17.05,20041sw42
2004,SW77,447192.33,207299.71,1,sw,g,17,8,0,NA,NA,NA,20041sw77
2004,W100,445358.33,209039.71,1,w,g,22,8,8,VT33008,N200597,18.98,20041w100
2004,W14,446247.33,209273.75,1,w,g,20,8,7,NA,P439044,19.33,20041w14
2004,W36,446064.33,209374.71,1,w,g,17,8,0,NA,NA,NA,20041w36
2004,W77,445609.33,209153.71,1,w,g,18,8,8,VS84962,VT34327,17.96,20041w77
2004,W84,445572.33,209301.71,1,w,g,17,8,8,N200827,TA15200,19.61,20041w84
2004,B119,447917.72,207770.76,1,b,g,16,9,8,TA16440,TA16082,18.26,20041b119
2004,B142,447504.72,207456.76,1,b,g,17,9,0,NA,NA,NA,20041b142
2004,B165,447457.72,207519.76,1,b,g,19,9,8,N199232,N199233,17.78,20041b165
2004,B175,447753.72,207473.76,1,b,g,21,9,6,K578014,TA15513,17.93,20041b175
2004,B197,447740.72,207796.76,1,b,g,18,9,4,NA,TB21644,15.25,20041b197
2004,B24,447850.72,207818.76,1,b,g,19,9,7,P439181,N200126,18.73,20041b24
2004,B26,447793.72,207785.76,1,b,g,25,9,5,F938642,N200128,14.66,20041b26
2004,B34,447690.72,207545.76,1,b,g,24,9,9,NA,VR91388,18.16,20041b34
2004,B55,447532.72,207566.76,1,b,g,20,9,9,VT34371,TA15081,18.42,20041b55
2004,B92,447928.72,207740.76,1,b,g,14,9,8,VS84810,TB27036,18.21,20041b92
2004,C15,446344.72,206603.76,1,c,g,14,9,6,H300043,H300032,17.53,20041c15
2004,C45,446597.72,206945.76,1,c,g,19,9,8,TA15019,TA15149,18.23,20041c45
2004,C59,446421.72,207056.76,1,c,g,21,9,6,VT33967,P439028,19.62,20041c59
2004,CP21,446357.33,208965.71,1,cp,g,12,9,8,TA15484,P439141,18.68,20041cp21
2004,CP29,446615.33,208950.71,1,cp,g,27,9,0,TA16908,NA,NA,20041cp29
2004,CP38A,446896.72,208471.76,1,cp,g,14,9,7,P439190,VF63172,19.56,20041cp38a
2004,CP5,446449.33,209244.71,1,cp,g,18,9,0,VS83870,VS84959,NA,20041cp5
2004,EX13,445382.33,208817.71,1,ex,g,15,9,9,T177504,T177502,19.4,20041ex13
2004,EX2,445636.33,208384.71,1,ex,g,16,9,0,K578448,N200703,18.39,20041ex2
2004,EX29,446108.33,208834.71,1,ex,g,18,9,0,NA,NA,NA,20041ex29
2004,EX31,445914.33,208883.71,1,ex,g,13,9,8,NA,TA16757,19.4,20041ex31
2004,EX43D,446085.33,208625.71,1,ex,g,17,9,9,VR91205,F952921,18.49,20041ex43d
2004,EX49A,446155.33,208632.71,1,ex,g,15,9,0,NA,NA,NA,20041ex49a
2004,EX5,445483.33,208370.71,1,ex,g,21,9,0,NA,NA,NA,20041ex5
2004,EX51A,446381.33,208780.71,1,ex,g,21,9,0,NA,NA,NA,20041ex51a
2004,EX51C,446379.33,208890.71,1,ex,g,13,9,9,NA,VF64752,16.97,20041ex51c
2004,EX58,446421.33,208586.71,1,ex,g,18,9,0,NA,NA,NA,20041ex58
2004,EX73,445964.33,208152.71,1,ex,g,18,9,9,N200820,N200819,18.66,20041ex73
2004,EX74,445909.33,208141.71,1,ex,g,18,9,9,VR91737,VS84491,19.03,20041ex74
2004,EX76,445899.33,207993.71,1,ex,g,19,9,9,N200897,VF63356,18.88,20041ex76
2004,EX77,445991.33,207977.71,1,ex,g,18,9,9,R040159,N200680,19.09,20041ex77
2004,EX78,446079.33,207964.71,1,ex,g,25,9,8,P439151,VR98327,19.08,20041ex78
2004,EX81A,445778.33,208354.71,1,ex,g,22,9,9,N200730,VF64233,18.78,20041ex81a
2004,EX88,445921.33,207835.71,1,ex,g,20,9,8,T177510,VR91221,18.55,20041ex88
2004,MP10,448096.72,207785.76,1,mp,g,17,9,0,NA,NA,NA,20041mp10
2004,MP13,448119.72,207736.8,1,mp,g,15,9,0,NA,NA,NA,20041mp13
2004,MP25,448397.72,207421.76,1,mp,g,18,9,7,TB21623,R639013,18.54,20041mp25
2004,MP45,448407.72,207160.76,1,mp,g,12,9,6,TA16299,NA,18.05,20041mp45
2004,MP48,448556.72,207188.76,1,mp,g,17,9,8,K578616,NA,18.14,20041mp48
2004,MP62,448542.72,206988.76,1,mp,g,11,9,9,N199101,VS84727,17.42,20041mp62
2004,MP7,448037.72,207767.76,1,mp,g,18,9,9,NA,N199106,17.46,20041mp7
2004,MP74,448311.72,206937.76,1,mp,g,26,9,8,VT33854,VF63170,18.4,20041mp74
2004,MP75,448359.72,206990.76,1,mp,g,13,9,8,TA16240,R639004,18.1,20041mp75
2004,MP86,448227.72,207521.76,1,mp,g,11,9,9,NA,N199102,16.03,20041mp86
2004,MP90,448077.72,207710.76,1,mp,g,26,9,0,NA,NA,NA,20041mp90
2004,MP92,447983.72,207936.76,1,mp,g,17,9,0,NA,NA,NA,20041mp92
2004,O11,445339.72,208246.76,1,o,g,16,9,9,VR90745,VT33822,17.93,20041o11
2004,O110,445880.33,207543.71,1,o,g,16,9,9,F952926,VT34052,18.63,20041o110
2004,O2,445295.72,208068.76,1,o,g,22,9,9,VF64885,N200101,19.22,20041o2
2004,O27,445124.72,207881.76,1,o,g,28,9,0,NA,NA,NA,20041o27
2004,O27A,445122.72,207833.76,1,o,g,24,9,9,N199009,P439195,19.38,20041o27a
2004,O35,445340.33,207824.71,1,o,g,28,9,5,NA,VT33407,15.74,20041o35
2004,O45,445344.72,207886.76,1,o,g,19,9,7,VT33791,VF63056,18.71,20041o45
2004,O68,445454.72,207485.76,1,o,g,27,9,0,NA,NA,NA,20041o68
2004,O76,445791.33,207210.71,1,o,g,24,9,9,TA15607,N199006,18.83,20041o76
2004,O82,445805.33,207580.71,1,o,g,27,9,0,NA,NA,NA,20041o82
2004,O83,445788.33,207625.71,1,o,g,19,9,0,NA,P439009,NA,20041o83
2004,P14,447153.33,207568.71,1,p,g,NA,9,8,VF63169,VN57424,19.59,20041p14
2004,P17,447006.33,207611.71,1,p,g,NA,9,6,NA,P439024,17.38,20041p17
2004,P18,446946.33,207593.71,1,p,g,NA,9,9,TA16374,VS84724,18.24,20041p18
2004,SW111,445998.33,207148.71,1,sw,g,23,9,9,NA,VS84620,19.5,20041sw111
2004,SW28,446452.33,207484.71,1,sw,g,20,9,8,NA,N199010,16.44,20041sw28
2004,SW3,446241.33,207876.75,1,sw,g,NA,9,8,NA,VX13390,18,20041sw3
2004,SW46,446668.33,207455.71,1,sw,g,NA,9,8,VF63627,TA15499,16.89,20041sw46
2004,SW62,446899.33,207378.71,1,sw,g,16,9,7,N199004,VT34646,18.69,20041sw62
2004,SW86,447401.33,207319.71,1,sw,g,14,9,8,P439163,TB21507,17.05,20041sw86
2004,SW9,446338.33,207737.71,1,sw,g,17,9,9,NA,N200047,17.89,20041sw9
2004,W103,445304.33,209032.71,1,w,g,18,9,9,VF64737,VT33316,18.54,20041w103
2004,W104,445273.33,208998.71,1,w,g,NA,9,9,R040111,VN57445,19.72,20041w104
2004,W16,446212.33,209362.71,1,w,g,17,9,8,T177508,P439004,19.06,20041w16
2004,W2,446202.33,209111.71,1,w,g,21,9,9,VF64753,F952951,19.68,20041w2
2004,W35,446067.33,209408.71,1,w,g,19,9,6,VS83783,VS83786,18.87,20041w35
2004,W4B,446257.33,209228.71,1,w,g,18,9,0,NA,NA,NA,20041w4b
2004,W50,445924.33,209323.71,1,w,g,19,9,0,NA,NA,NA,20041w50
2004,W55,446057.33,209470.71,1,w,g,18,9,5,N200579,NA,19.98,20041w55
2004,W59,445913.33,209353.71,1,w,g,23,9,0,NA,NA,NA,20041w59
2004,W66,445757.33,209361.71,1,w,g,18,9,5,VT33550,VT33764,18.62,20041w66
2004,W69,445872.33,209243.71,1,w,g,25,9,7,R040136,VR98317,18.49,20041w69
2004,W71,445813.33,209236.71,1,w,g,24,9,9,VS84950,F952917,17.46,20041w71
2004,W76,445644.33,209161.71,1,w,g,17,9,9,VF64355,TA16754,19.44,20041w76
2004,W78,445685.33,209195.71,1,w,g,18,9,8,VT33548,C695356,19.34,20041w78
2004,W94,445546.33,209131.71,1,w,g,17,9,8,VT33221,TA15588,18.14,20041w94
2004,B16,447829.72,207726.76,1,b,g,28,10,7,TA16472,P439175,17.79,20041b16
2004,B170,447556.72,207397.76,1,b,g,NA,10,8,VS84713,TA15730,17.84,20041b170
2004,B185,447636.72,207915.76,1,b,g,17,10,10,TA16269,P439017,18.2,20041b185
2004,B81,447516.72,207786.76,1,b,g,15,10,10,VT34520,R639007,17.5,20041b81
2004,C51,446497.72,206774.76,1,c,g,19,10,8,VF63616,VT34185,17.16,20041c51
2004,CP35,446634.33,208808.71,1,cp,g,NA,10,10,T177501,TA16132,18.36,20041cp35
2004,EX10A,445542.33,208712.71,1,ex,g,16,10,4,NA,N200747,18.33,20041ex10a
2004,EX14A,445559.33,208789.71,1,ex,g,NA,10,10,VT33691,VS84332,19.01,20041ex14a
2004,EX16,445612.33,208972.71,1,ex,g,15,10,10,T177505,T177506,19.39,20041ex16
2004,EX20,445893.33,209060.71,1,ex,g,17,10,10,VT33603,T177507,19.38,20041ex20
2004,EX25,446123.33,208965.71,1,ex,g,15,10,8,VT33785,N200825,19.53,20041ex25
2004,EX34,445711.33,208853.71,1,ex,g,18,10,10,N200803,VR27832,18.79,20041ex34
2004,EX36,445626.33,208771.71,1,ex,g,17,10,9,VF64420,N200806,19.12,20041ex36
2004,EX38A,445669.33,208666.71,1,ex,g,17,10,8,N200852,VF64845,19.28,20041ex38a
2004,EX41C,445761.33,208406.71,1,ex,g,17,10,10,K604635,TA16761,18.7,20041ex41c
2004,EX47A,446150.33,208758.71,1,ex,g,20,10,9,R040133,VF64802,18.94,20041ex47a
2004,EX53,446535.33,208706.71,1,ex,g,18,10,0,NA,NA,NA,20041ex53
2004,EX61,446309.33,208474.71,1,ex,g,18,10,10,NA,VS84360,19.14,20041ex61
2004,EX63,446234.33,208384.71,1,ex,g,15,10,0,NA,NA,NA,20041ex63
2004,EX66,445877.75,208346.33,1,ex,g,14,10,9,N200532,N200773,18.24,20041ex66
2004,EX68,445909.33,208292.71,1,ex,g,16,10,8,VT33693,N200780,18.11,20041ex68
2004,EX7,445561.33,208502.71,1,ex,g,10,10,0,VT33944,TA15577,18.94,20041ex7
2004,EX8A,445573.33,208620.71,1,ex,g,24,10,8,TA15297,VF63666,19.44,20041ex8a
2004,MP21,448294.72,207540.76,1,mp,g,18,10,0,NA,NA,NA,20041mp21
2004,MP34,448488.72,207295.76,1,mp,g,17,10,10,VS84537,N199107,18.48,20041mp34
2004,MP46,448477.72,207167.76,1,mp,g,17,10,8,TA16067,TA16088,17.46,20041mp46
2004,MP60,448601.72,207042.76,1,mp,g,20,10,7,N199110,N199111,17.89,20041mp60
2004,MP65,448602.72,206929.76,1,mp,g,9,10,10,R639008,TA16184,18.51,20041mp65
2004,MP73,448396.98,206917.97,1,mp,g,13,10,10,VS84536,N199103,17.72,20041mp73
2004,MP76,448390.72,207004.76,1,mp,g,14,10,9,TA16463,K604567,17.11,20041mp76
2004,MP77,448383.72,207042.76,1,mp,g,11,10,0,NA,NA,NA,20041mp77
2004,MP93,448018.72,207967.76,1,mp,g,13,10,0,NA,TA16386,NA,20041mp93
2004,O118,446026.33,207781.71,1,o,g,17,10,8,N200844,TA15246,19.1,20041o118
2004,O29,445236.72,208018.76,1,o,g,20,10,9,TA16833,R040089,17.59,20041o29
2004,O5,445176.72,208063.76,1,o,g,16,10,0,NA,NA,NA,20041o5
2004,O56,445416.72,208003.76,1,o,g,10,10,9,VT34542,P439149,19.29,20041o56
2004,O67,445493.33,207493.71,1,o,g,29,10,10,NA,N199014,18.4,20041o67
2004,O75A,445831.33,207155.71,1,o,g,19,10,10,VT34695,N200846,18.2,20041o75a
2004,O78A,445754.33,207372.71,1,o,g,23,10,9,NA,N199012,18.78,20041o78a
2004,P12,447234.33,207532.71,1,p,g,NA,10,10,TA16399,F952941,17.95,20041p12
2004,P24,446997.33,207496.71,1,p,g,NA,10,10,TA15099,N199005,16.84,20041p24
2004,P8,447288.33,207788.71,1,p,g,NA,10,10,N200111,NA,17.53,20041p8
2004,SW116,446054.33,207257.71,1,sw,g,23,10,7,NA,N200075,18.4,20041sw116
2004,SW129,446172.33,207563.71,1,sw,g,18,10,10,N199007,VT33734,17.94,20041sw129
2004,SW20,446401.33,207577.71,1,sw,g,17,10,9,VF63349,VR27809,17.32,20041sw20
2004,SW34,446359.33,207328.71,1,sw,g,19,10,10,TA16519,VT34304,18.23,20041sw34
2004,SW44,446666.33,207531.71,1,sw,g,17,10,0,NA,NA,NA,20041sw44
2004,SW50,446720.33,207436.71,1,sw,g,17,10,9,VT34549,TB21633,17.19,20041sw50
2004,SW70,447032.33,207397.71,1,sw,g,18,10,9,TB21933,P439165,17.67,20041sw70
2004,SW81,447280.33,207372.71,1,sw,g,17,10,10,NA,N200060,18.11,20041sw81
2004,W25,446156.33,209366.71,1,w,g,17,10,8,VT33760,N200811,18.9,20041w25
2004,W34,446103.33,209396.71,1,w,g,17,10,0,NA,NA,NA,20041w34
2004,W38,446005.33,209356.71,1,w,g,26,10,0,NA,NA,NA,20041w38
2004,W49,446052.33,209277.71,1,w,g,34,10,8,VT33388,VS83864,17.71,20041w49
2004,W61,445821.33,209425.71,1,w,g,23,10,0,TA16185,T177520,NA,20041w61
2004,W73,445791.33,209253.71,1,w,g,21,10,9,C695366,VR91375,18.66,20041w73
2004,W8,446167.33,209134.75,1,w,g,36,10,6,N200600,N200712,17.4,20041w8
2004,W80,445704.33,209263.71,1,w,g,21,10,8,VT33711,VT34785,18.86,20041w80
2004,W81,445606.33,209304.71,1,w,g,18,10,9,VF64728,N200599,19.47,20041w81
2004,W91,445496.33,209236.71,1,w,g,20,10,10,VT33585,TA15541,18.93,20041w91
2004,W93,445509.33,209146.71,1,w,g,24,10,10,N200769,VR27872,17.82,20041w93
2004,W98,445459.33,209114.71,1,w,g,24,10,7,NA,T177523,12.87,20041w98
2004,B169,447515.72,207380.76,1,b,g,17,11,9,TA16394,VX13746,18.87,20041b169
2004,C110,446166.33,206677.71,1,c,g,22,11,10,H300067,H300048,17.83,20041c110
2004,C114,446322.44,206578.38,1,c,g,19,11,11,H300065,NA,15.95,20041c114
2004,C130,446406.72,206696.76,1,c,g,18,11,10,TA15137,NA,18.25,20041c130
2004,CP34,446663.33,208847.71,1,cp,g,21,11,11,VS84968,T177521,19.09,20041cp34
2004,EX15,445523.33,208906.71,1,ex,g,22,11,11,VS84963,T177519,19.46,20041ex15
2004,EX21,445992.33,209122.71,1,ex,g,22,11,11,VS84918,P282310,18.94,20041ex21
2004,EX30,445981.49,208869.98,1,ex,g,13,11,0,NA,NA,NA,20041ex30
